Id,LogId,Time,Level,ShortWakes,SleepStage
2690,21597516708,3/16/19 0:39,wake,,wake
2690,21597516708,3/16/19 0:39,wake,,wake
2690,21597516708,3/16/19 0:40,wake,,wake
2690,21597516708,3/16/19 0:40,wake,,wake
2690,21597516708,3/16/19 0:41,wake,,wake
2690,21597516708,3/16/19 0:41,wake,,wake
2690,21597516708,3/16/19 0:42,wake,,wake
2690,21597516708,3/16/19 0:42,wake,,wake
2690,21597516708,3/16/19 0:43,wake,,wake
2690,21597516708,3/16/19 0:43,wake,,wake
2690,21597516708,3/16/19 0:44,deep,,deep
2690,21597516708,3/16/19 0:44,deep,,deep
2690,21597516708,3/16/19 0:45,deep,,deep
2690,21597516708,3/16/19 0:45,deep,,deep
2690,21597516708,3/16/19 0:46,deep,,deep
2690,21597516708,3/16/19 0:46,deep,,deep
2690,21597516708,3/16/19 0:47,deep,,deep
2690,21597516708,3/16/19 0:47,deep,,deep
2690,21597516708,3/16/19 0:48,deep,,deep
2690,21597516708,3/16/19 0:48,deep,,deep
2690,21597516708,3/16/19 0:49,light,,light
2690,21597516708,3/16/19 0:49,light,,light
2690,21597516708,3/16/19 0:50,light,,light
2690,21597516708,3/16/19 0:50,light,,light
2690,21597516708,3/16/19 0:51,light,wake,wake
2690,21597516708,3/16/19 0:51,light,,light
2690,21597516708,3/16/19 0:52,light,,light
2690,21597516708,3/16/19 0:52,light,,light
2690,21597516708,3/16/19 0:53,light,,light
2690,21597516708,3/16/19 0:53,light,,light
2690,21597516708,3/16/19 0:54,light,,light
2690,21597516708,3/16/19 0:54,light,,light
2690,21597516708,3/16/19 0:55,light,,light
2690,21597516708,3/16/19 0:55,light,,light
2690,21597516708,3/16/19 0:56,light,,light
2690,21597516708,3/16/19 0:56,light,,light
2690,21597516708,3/16/19 0:57,light,,light
2690,21597516708,3/16/19 0:57,light,,light
2690,21597516708,3/16/19 0:58,light,,light
2690,21597516708,3/16/19 0:58,light,,light
2690,21597516708,3/16/19 0:59,light,,light
2690,21597516708,3/16/19 0:59,light,,light
2690,21597516708,3/16/19 1:00,light,,light
2690,21597516708,3/16/19 1:00,light,,light
2690,21597516708,3/16/19 1:01,light,,light
2690,21597516708,3/16/19 1:01,light,,light
2690,21597516708,3/16/19 1:02,light,,light
2690,21597516708,3/16/19 1:02,light,,light
2690,21597516708,3/16/19 1:03,light,,light
2690,21597516708,3/16/19 1:03,light,,light
2690,21597516708,3/16/19 1:04,light,,light
2690,21597516708,3/16/19 1:04,light,,light
2690,21597516708,3/16/19 1:05,deep,,deep
2690,21597516708,3/16/19 1:05,deep,,deep
2690,21597516708,3/16/19 1:06,deep,,deep
2690,21597516708,3/16/19 1:06,deep,,deep
2690,21597516708,3/16/19 1:07,deep,,deep
2690,21597516708,3/16/19 1:07,deep,,deep
2690,21597516708,3/16/19 1:08,deep,,deep
2690,21597516708,3/16/19 1:08,deep,,deep
2690,21597516708,3/16/19 1:09,deep,,deep
2690,21597516708,3/16/19 1:09,deep,,deep
