1551765637,7
1551765697,8
1551765757,9
1551765818,10
1551765878,14
1551765938,12
1551765998,10
1551766058,6
1551766119,7
1551766179,9
1551766239,10
1551766299,13
1551766360,10
1551766420,11
1551766480,12
1551766540,12
1551766601,10
1551766661,9
1551766721,9
1551766781,9
1551766841,8
1551766902,8
1551766962,8
1551767022,7
1551767082,7
1551767143,8
1551767203,7
1551767263,7
1551767323,8
1551767383,8
1551767444,10
1551767504,10
1551767564,8
1551767624,9
1551767685,8
1551767745,9
1551767805,7
1551767865,6
1551767925,8
1551767986,7
1551768046,8
1551768106,5
1551768166,5
1551768227,8
1551768287,8
1551768347,9
1551768407,8
1551768467,9
1551768528,9
1551768588,7
1551768648,8
1551768708,8
1551768768,8
1551768829,10
1551768889,7
1551768949,8
1551769009,6
1551769070,7
1551769130,9
1551769190,7
1551769250,9
1551769311,11
1551769371,8
1551769431,11
1551769491,12
1551769551,10
1551769612,9
1551769672,11
1551769732,8
1551769792,9
1551769853,8
1551769913,7
1551769973,9
1551770033,9
1551770093,13
1551770154,10
1551770214,9
1551770274,9
1551770334,9
1551770395,11
1551770455,8
1551770515,8
1551770575,6
1551770635,9
1551770696,8
1551770756,8
1551770816,9
1551770876,10
1551770937,9
1551770997,9
1551771057,11
1551771117,11
1551771178,11
1551771238,12
1551771298,11
1551771358,12
1551771419,10
1551771479,12
1551771539,14
1551771599,11
1551771659,11
1551771720,10
1551771780,11
1551771840,10
1551771900,13
1551771961,13
1551772021,12
1551772081,16
1551772141,14
1551772201,11
1551772262,11
1551772322,15
1551772382,14
1551772442,13
1551772503,12
1551772563,12
1551772623,12
1551772683,12
1551772744,16
1551772804,18
1551772864,19
1551772924,19
1551772984,20
1551773045,24
1551773105,28
1551773165,25
1551773226,30
1551773286,29
1551773346,30
1551773406,30
1551773466,28
1551773527,30
1551773587,32
1551773647,28
1551773707,27
1551773768,26
1551773828,28
1551773888,28
1551773949,26
1551774009,28
1551774069,25
1551774129,28
1551774190,29
1551774250,28
1551774310,27
1551774370,29
1551774431,29
1551774491,29
1551774551,31
1551774611,32
1551774672,30
1551774732,31
1551774792,33
1551774852,31
1551774913,32
1551774973,32
1551775033,26
1551775093,32
1551775154,32
1551775214,29
1551775274,30
1551775335,31
1551775395,31
1551775455,31
1551775515,30
1551775576,29
1551775636,29
1551775696,32
1551775756,30
1551775817,31
1551775877,28
1551775937,31
1551775997,29
1551776058,32
1551776118,33
1551776178,28
1551776238,30
1551776299,29
1551776359,26
1551776419,32
1551776479,33
1551776540,31
1551776600,30
1551776660,31
1551776720,34
1551776781,26
1551776841,21
1551776901,18
1551776961,21
1551777022,22
1551777082,21
1551777142,19
1551777202,18
1551777263,14
1551777323,12
1551777383,9
1551777443,12
1551777503,8
1551777564,4
1551777624,4
1551777684,6
1551777744,5
1551777805,4
1551777865,4
1551777925,4
1551777985,3
1551778045,4
1551778106,4
1551778166,3
1551778226,2
1551778286,4
1551778347,4
1551778407,4
1551778467,5
1551778527,6
1551778588,5
1551778648,6
1551778708,6
1551778768,4
1551778828,5
1551778889,5
1551778949,5
1551779009,4
1551779069,5
1551779129,7
1551779190,6
1551779250,6
1551779310,8
1551779370,6
1551779431,5
1551779491,6
1551779551,4
1551779611,4
1551779671,5
1551779732,5
1551779792,3
1551779852,4
1551779912,4
1551779972,3
1551780033,5
1551780093,4
1551780153,4
1551780213,4
1551780274,5
1551780334,5
1551780394,5
1551780454,6
1551780514,4
1551780575,3
1551780635,2
1551780695,4
1551780755,5
1551780816,5
1551780876,4
1551780936,4
1551780996,4
1551781056,3
1551781117,5
1551781177,4
1551781237,5
1551781297,5
1551781358,8
1551781418,5
1551781478,7
1551781538,5
1551781598,6
1551781659,6
1551781719,6
1551781779,7
1551781839,6
1551781900,5
1551781960,5
1551782020,5
1551782080,4
1551782140,4
1551782201,4
1551782261,4
1551782321,3
1551782381,5
1551782442,4
1551782502,4
1551782562,4
1551782622,5
1551782682,4
1551782743,4
1551782803,4
1551782863,4
1551782923,4
1551782984,7
1551783044,6
1551783104,5
1551783164,8
1551783224,5
1551783285,5
1551783345,8
1551783405,8
1551783465,7
1551783525,7
1551783586,5
1551783646,7
1551783706,6
1551783766,7
1551783827,4
1551783887,7
1551783947,7
1551784007,5
1551784067,6
1551784128,6
1551784188,6
1551784248,6
1551784308,6
1551784369,6
1551784429,6
1551784489,7
1551784549,6
1551784610,7
1551784670,8
1551784730,7
1551784790,6
1551784850,5
1551784911,6
1551784971,8
1551785031,6
1551785091,6
1551785152,7
1551785212,5
1551785272,5
1551785332,5
1551785392,6
1551785453,5
1551785513,5
1551785573,5
1551785633,5
1551785694,4
1551785754,4
1551785814,5
1551785874,6
1551785934,5
1551785995,5
1551786055,6
1551786115,5
1551786175,5
1551786236,4
1551786296,5
1551786356,5
1551786416,5
1551786476,4
1551786537,4
1551786597,3
1551786657,2
1551786717,4
1551786778,5
1551786838,5
1551786898,4
1551786958,5
1551787018,5
1551787079,6
1551787139,5
1551787199,6
1551787259,4
1551787320,4
1551787380,4
1551787440,6
1551787500,5
1551787560,5
1551787621,3
1551787681,4
1551787741,5
1551787801,4
1551787862,5
1551787922,4
1551787982,4
1551788042,4
1551788102,4
1551788163,6
1551788223,4
1551788283,4
1551788343,4
1551788403,4
1551788464,2
1551788524,2
1551788584,1
1551788644,1
1551788704,1
1551788765,1
1551788825,2
1551788885,1
1551788945,2
1551789006,2
1551789066,2
1551789126,1
1551789186,1
1551789246,2
1551789306,1
1551789367,1
1551789427,1
1551789487,1
1551789547,1
1551789608,1
1551789668,1
1551789728,1
1551789788,1
1551789848,1
1551789909,2
1551789969,2
1551790029,1
1551790089,2
1551790149,1
1551790210,1
1551790270,1
1551790330,2
1551790390,1
1551790451,1
1551790511,2
1551790571,2
1551790631,2
1551790691,1
1551790752,1
1551790812,1
1551790872,1
1551790932,1
1551790992,1
1551791053,1
1551791113,1
1551791173,1
1551791233,1
1551791293,1
1551791354,1
1551791414,1
1551791474,1
1551791534,1
1551791594,2
1551791655,2
1551791715,1
1551791775,1
1551791835,1
1551791896,2
1551791956,1
1551792016,1
1551792076,2
1551792136,1
1551792197,1
1551792257,2
1551792317,1
1551792377,1
1551792438,1
1551792498,1
1551792558,1
1551792618,2
1551792678,1
1551792739,1
1551792799,1
1551792859,1
1551792919,1
1551792980,1
1551793040,2
1551793101,1
1551793160,2
1551793220,1
1551793281,1
1551793341,2
1551793401,1
1551793461,2
1551793521,1
1551793582,1
1551793642,2
1551793702,1
1551793762,1
1551793822,1
1551793883,2
1551793943,1
1551794003,1
1551794063,1
1551794123,1
1551794184,1
1551794244,1
1551794304,1
1551794364,1
1551794425,2
1551794485,1
1551794545,1
1551794605,1
1551794665,1
1551794726,2
1551794786,1
1551794846,1
1551794906,2
1551794966,1
1551795027,2
1551795087,2
1551795147,2
1551795207,1
1551795268,1
1551795328,1
1551795388,1
1551795448,1
1551795508,2
1551795569,1
1551795629,2
1551795689,1
1551795749,1
1551795809,1
1551795870,1
1551795930,1
1551795990,1
1551796050,1
1551796110,1
1551796171,1
1551796231,1
1551796291,2
1551796351,1
1551796411,1
1551796472,2
1551796532,1
1551796592,2
1551796652,1
1551796712,1
1551796773,2
1551796833,2
1551796893,3
1551796953,1
1551797014,1
1551797074,1
1551797134,1
1551797194,1
1551797254,1
1551797315,1
1551797375,2
1551797435,1
1551797495,2
1551797555,2
1551797619,1
1551797676,2
1551797736,2
1551797796,1
1551797857,2
1551797917,1
1551797977,1
1551798037,2
1551798097,1
1551798158,1
1551798218,1
1551798278,1
1551798338,1
1551798398,1
1551798459,1
1551798519,1
1551798579,2
1551798639,1
1551798699,1
1551798760,1
1551798820,1
1551798880,1
1551798940,1
1551799001,2
1551799061,2
1551799121,1
1551799181,1
1551799241,1
1551799302,1
1551799362,1
1551799422,1
1551799482,1
1551799543,2
1551799603,1
1551799663,1
1551799723,1
1551799783,1
1551799844,1
1551799904,1
1551799964,1
1551800024,2
1551800084,2
1551800145,2
1551800205,1
1551800265,1
1551800325,1
1551800386,1
1551800446,2
1551800506,1
1551800566,2
1551800626,1
1551800687,2
1551800747,2
1551800807,1
1551800867,2
1551800927,1
1551800988,1
1551801048,2
1551801108,1
1551801168,2
1551801229,1
1551801289,1
1551801349,1
1551801409,1
1551801469,2
1551801530,1
1551801590,1
1551801650,1
1551801710,2
1551801771,1
1551801831,1
1551801891,1
1551801951,1
1551802011,1
1551802072,1
1551802132,1
1551802192,2
1551802252,1
1551802313,1
1551802373,1
1551802433,1
1551802493,1
1551802553,1
1551802614,1
1551802674,1
1551802734,1
1551802794,2
1551802854,2
1551802915,2
1551802975,2
1551803035,2
1551803095,2
1551803156,1
1551803216,1
1551803276,1
1551803336,2
1551803397,2
1551803457,1
1551803517,1
1551803577,1
1551803637,2
1551803698,1
1551803758,1
1551803818,1
1551803878,2
1551803939,1
1551803999,1
1551804059,2
1551804119,1
1551804179,1
1551804240,2
1551804300,2
1551804360,1
1551804420,1
1551804481,1
1551804541,1
1551804601,1
1551804661,1
1551804721,1
1551804782,1
1551804842,2
1551804902,1
1551804962,1
1551805023,1
1551805083,2
1551805143,2
1551805203,1
1551805263,1
1551805324,1
1551805384,1
1551805444,1
1551805504,1
1551805565,2
1551805625,1
1551805685,2
1551805745,2
1551805805,1
1551805866,1
1551805926,2
1551805986,2
1551806046,1
1551806107,1
1551806167,1
1551806227,1
1551806287,1
1551806347,1
1551806408,1
1551806468,1
1551806528,1
1551806588,1
1551806649,1
1551806709,2
1551806769,2
1551806829,2
1551806889,1
1551806950,1
1551807010,2
1551807070,2
1551807130,1
1551807190,1
1551807251,2
1551807311,1
1551807371,2
1551807431,1
1551807491,2
1551807552,1
1551807612,2
