Id,LogId,Time,Level,ShortWakes,SleepStage
2197,21571670331,3/12/19 7:19,wake,wake,wake
2197,21571670331,3/12/19 7:20,light,wake,wake
2197,21571670331,3/12/19 7:20,light,wake,wake
2197,21571670331,3/12/19 7:21,light,wake,wake
2197,21571670331,3/12/19 7:21,light,,light
2197,21571670331,3/12/19 7:22,light,,light
2197,21571670331,3/12/19 7:22,light,,light
2197,21571670331,3/12/19 7:23,light,,light
2197,21571670331,3/12/19 7:23,light,,light
2197,21571670331,3/12/19 7:24,light,,light
2197,21571670331,3/12/19 7:24,light,,light
2197,21571670331,3/12/19 7:25,light,,light
2197,21571670331,3/12/19 7:25,light,,light
2197,21571670331,3/12/19 7:26,light,,light
2197,21571670331,3/12/19 7:26,light,,light
2197,21571670331,3/12/19 7:27,light,,light
2197,21571670331,3/12/19 7:27,light,,light
2197,21571670331,3/12/19 7:28,light,,light
2197,21571670331,3/12/19 7:28,light,,light
2197,21571670331,3/12/19 7:29,light,,light
2197,21571670331,3/12/19 7:29,light,,light
2197,21571670331,3/12/19 7:30,light,,light
2197,21571670331,3/12/19 7:30,light,,light
2197,21571670331,3/12/19 7:31,light,,light
2197,21571670331,3/12/19 7:31,light,,light
2197,21571670331,3/12/19 7:32,light,,light
2197,21571670331,3/12/19 7:32,light,,light
2197,21571670331,3/12/19 7:33,light,,light
2197,21571670331,3/12/19 7:33,light,,light
2197,21571670331,3/12/19 7:34,light,,light
2197,21571670331,3/12/19 7:34,light,,light
2197,21571670331,3/12/19 7:35,light,,light
2197,21571670331,3/12/19 7:35,light,,light
2197,21571670331,3/12/19 7:36,light,,light
2197,21571670331,3/12/19 7:36,light,,light
2197,21571670331,3/12/19 7:37,light,,light
2197,21571670331,3/12/19 7:37,light,,light
2197,21571670331,3/12/19 7:38,light,,light
2197,21571670331,3/12/19 7:38,light,,light
2197,21571670331,3/12/19 7:39,light,,light
2197,21571670331,3/12/19 7:39,light,,light
2197,21571670331,3/12/19 7:40,light,,light
2197,21571670331,3/12/19 7:40,light,,light
2197,21571670331,3/12/19 7:41,light,,light
2197,21571670331,3/12/19 7:41,light,,light
2197,21571670331,3/12/19 7:42,light,,light
2197,21571670331,3/12/19 7:42,light,,light
2197,21571670331,3/12/19 7:43,light,,light
2197,21571670331,3/12/19 7:43,light,,light
2197,21571670331,3/12/19 7:44,light,,light
2197,21571670331,3/12/19 7:44,light,,light
2197,21571670331,3/12/19 7:45,light,,light
2197,21571670331,3/12/19 7:45,light,,light
2197,21571670331,3/12/19 7:46,light,,light
2197,21571670331,3/12/19 7:46,light,,light
2197,21571670331,3/12/19 7:47,light,,light
2197,21571670331,3/12/19 7:47,light,,light
2197,21571670331,3/12/19 7:48,light,,light
2197,21571670331,3/12/19 7:48,light,wake,wake
2197,21571670331,3/12/19 7:49,light,,light
2197,21571670331,3/12/19 7:49,light,,light
2197,21571670331,3/12/19 7:50,light,,light
2197,21571670331,3/12/19 7:50,light,,light
2197,21571670331,3/12/19 7:51,light,,light
2197,21571670331,3/12/19 7:51,light,,light
2197,21571670331,3/12/19 7:52,deep,,deep
2197,21571670331,3/12/19 7:52,deep,,deep
2197,21571670331,3/12/19 7:53,deep,,deep
2197,21571670331,3/12/19 7:53,deep,,deep
2197,21571670331,3/12/19 7:54,deep,,deep
2197,21571670331,3/12/19 7:54,deep,,deep
2197,21571670331,3/12/19 7:55,deep,,deep
2197,21571670331,3/12/19 7:55,deep,,deep
2197,21571670331,3/12/19 7:56,deep,,deep
2197,21571670331,3/12/19 7:56,deep,,deep
2197,21571670331,3/12/19 7:57,deep,,deep
2197,21571670331,3/12/19 7:57,deep,,deep
2197,21571670331,3/12/19 7:58,deep,,deep
2197,21571670331,3/12/19 7:58,light,,light
2197,21571670331,3/12/19 7:59,light,,light
2197,21571670331,3/12/19 7:59,light,,light
2197,21571670331,3/12/19 8:00,light,,light
2197,21571670331,3/12/19 8:00,light,,light
2197,21571670331,3/12/19 8:01,light,,light
2197,21571670331,3/12/19 8:01,light,,light
2197,21571670331,3/12/19 8:02,light,,light
2197,21571670331,3/12/19 8:02,light,,light
2197,21571670331,3/12/19 8:03,light,,light
2197,21571670331,3/12/19 8:03,light,,light
2197,21571670331,3/12/19 8:04,light,,light
2197,21571670331,3/12/19 8:04,light,,light
2197,21571670331,3/12/19 8:05,light,,light
2197,21571670331,3/12/19 8:05,light,,light
2197,21571670331,3/12/19 8:06,light,,light
2197,21571670331,3/12/19 8:06,light,,light
2197,21571670331,3/12/19 8:07,light,,light
2197,21571670331,3/12/19 8:07,light,,light
2197,21571670331,3/12/19 8:08,rem,,rem
2197,21571670331,3/12/19 8:08,rem,,rem
2197,21571670331,3/12/19 8:09,rem,,rem
2197,21571670331,3/12/19 8:09,rem,,rem
2197,21571670331,3/12/19 8:10,rem,,rem
2197,21571670331,3/12/19 8:10,rem,,rem
2197,21571670331,3/12/19 8:11,rem,,rem
2197,21571670331,3/12/19 8:11,rem,,rem
2197,21571670331,3/12/19 8:12,rem,,rem
2197,21571670331,3/12/19 8:12,rem,,rem
2197,21571670331,3/12/19 8:13,rem,,rem
2197,21571670331,3/12/19 8:13,rem,wake,wake
2197,21571670331,3/12/19 8:14,rem,,rem
2197,21571670331,3/12/19 8:14,rem,,rem
2197,21571670331,3/12/19 8:15,rem,,rem
2197,21571670331,3/12/19 8:15,rem,,rem
2197,21571670331,3/12/19 8:16,rem,,rem
2197,21571670331,3/12/19 8:16,rem,,rem
2197,21571670331,3/12/19 8:17,rem,,rem
2197,21571670331,3/12/19 8:17,rem,,rem
2197,21571670331,3/12/19 8:18,rem,,rem
2197,21571670331,3/12/19 8:18,rem,,rem
2197,21571670331,3/12/19 8:19,rem,,rem
2197,21571670331,3/12/19 8:19,rem,,rem
2197,21571670331,3/12/19 8:20,rem,,rem
2197,21571670331,3/12/19 8:20,rem,,rem
2197,21571670331,3/12/19 8:21,rem,,rem
2197,21571670331,3/12/19 8:21,rem,,rem
2197,21571670331,3/12/19 8:22,rem,,rem
2197,21571670331,3/12/19 8:22,rem,,rem
2197,21571670331,3/12/19 8:23,rem,,rem
2197,21571670331,3/12/19 8:23,rem,,rem
2197,21571670331,3/12/19 8:24,rem,,rem
2197,21571670331,3/12/19 8:24,rem,,rem
2197,21571670331,3/12/19 8:25,rem,,rem
2197,21571670331,3/12/19 8:25,rem,,rem
2197,21571670331,3/12/19 8:26,rem,,rem
2197,21571670331,3/12/19 8:26,rem,,rem
2197,21571670331,3/12/19 8:27,rem,,rem
2197,21571670331,3/12/19 8:27,rem,,rem
2197,21571670331,3/12/19 8:28,rem,,rem
2197,21571670331,3/12/19 8:28,rem,,rem
2197,21571670331,3/12/19 8:29,light,,light
2197,21571670331,3/12/19 8:29,light,,light
2197,21571670331,3/12/19 8:30,light,,light
2197,21571670331,3/12/19 8:30,light,,light
2197,21571670331,3/12/19 8:31,light,,light
2197,21571670331,3/12/19 8:31,light,,light
2197,21571670331,3/12/19 8:32,light,,light
2197,21571670331,3/12/19 8:32,light,,light
2197,21571670331,3/12/19 8:33,light,,light
2197,21571670331,3/12/19 8:33,light,,light
2197,21571670331,3/12/19 8:34,light,,light
2197,21571670331,3/12/19 8:34,light,,light
2197,21571670331,3/12/19 8:35,light,,light
2197,21571670331,3/12/19 8:35,light,,light
2197,21571670331,3/12/19 8:36,light,,light
2197,21571670331,3/12/19 8:36,light,,light
2197,21571670331,3/12/19 8:37,light,,light
2197,21571670331,3/12/19 8:37,light,,light
2197,21571670331,3/12/19 8:38,light,,light
2197,21571670331,3/12/19 8:38,light,,light
2197,21571670331,3/12/19 8:39,light,,light
2197,21571670331,3/12/19 8:39,light,,light
2197,21571670331,3/12/19 8:40,light,wake,wake
2197,21571670331,3/12/19 8:40,light,,light
2197,21571670331,3/12/19 8:41,light,,light
2197,21571670331,3/12/19 8:41,light,,light
2197,21571670331,3/12/19 8:42,light,,light
2197,21571670331,3/12/19 8:42,light,,light
2197,21571670331,3/12/19 8:43,light,,light
2197,21571670331,3/12/19 8:43,light,,light
2197,21571670331,3/12/19 8:44,light,,light
2197,21571670331,3/12/19 8:44,light,,light
2197,21571670331,3/12/19 8:45,wake,,wake
2197,21571670331,3/12/19 8:45,wake,,wake
2197,21571670331,3/12/19 8:46,wake,,wake
2197,21571670331,3/12/19 8:46,wake,,wake
2197,21571670331,3/12/19 8:47,wake,,wake
2197,21571670331,3/12/19 8:47,wake,,wake
2197,21571670331,3/12/19 8:48,wake,,wake
2197,21571670331,3/12/19 8:48,wake,,wake
2197,21571670331,3/12/19 8:49,wake,,wake
2197,21571670331,3/12/19 8:49,wake,,wake
2197,21571670331,3/12/19 8:50,wake,,wake
2197,21571670331,3/12/19 8:50,wake,,wake
2197,21571670331,3/12/19 8:51,wake,,wake
2197,21571670331,3/12/19 8:51,wake,,wake
2197,21571670331,3/12/19 8:52,light,,light
2197,21571670331,3/12/19 8:52,light,,light
2197,21571670331,3/12/19 8:53,light,,light
2197,21571670331,3/12/19 8:53,light,,light
2197,21571670331,3/12/19 8:54,light,,light
2197,21571670331,3/12/19 8:54,light,,light
2197,21571670331,3/12/19 8:55,light,,light
2197,21571670331,3/12/19 8:55,light,,light
2197,21571670331,3/12/19 8:56,light,,light
2197,21571670331,3/12/19 8:56,light,,light
2197,21571670331,3/12/19 8:57,light,,light
2197,21571670331,3/12/19 8:57,light,,light
2197,21571670331,3/12/19 8:58,light,,light
2197,21571670331,3/12/19 8:58,light,,light
2197,21571670331,3/12/19 8:59,light,,light
2197,21571670331,3/12/19 8:59,light,,light
2197,21571670331,3/12/19 9:00,light,,light
2197,21571670331,3/12/19 9:00,light,,light
2197,21571670331,3/12/19 9:01,light,,light
2197,21571670331,3/12/19 9:01,light,,light
2197,21571670331,3/12/19 9:02,light,,light
2197,21571670331,3/12/19 9:02,light,,light
2197,21571670331,3/12/19 9:03,light,,light
2197,21571670331,3/12/19 9:03,light,,light
2197,21571670331,3/12/19 9:04,light,,light
