1551195879,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551195879,19:4B:FD:F3:42:AA,,
1551195939,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551195939,19:4B:FD:F3:42:AA,,
1551196000,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196000,19:4B:FD:F3:42:AA,,
1551196060,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196060,19:4B:FD:F3:42:AA,,
1551196060,6E:FD:0D:5C:D9:CB,,
1551196120,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196120,6E:FD:0D:5C:D9:CB,,
1551196120,19:4B:FD:F3:42:AA,,
1551196180,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196180,19:4B:FD:F3:42:AA,,
1551196240,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196241,19:4B:FD:F3:42:AA,,
1551196301,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196301,19:4B:FD:F3:42:AA,,
1551196361,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196361,19:4B:FD:F3:42:AA,,
1551196421,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196421,19:4B:FD:F3:42:AA,,
1551196481,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196481,19:4B:FD:F3:42:AA,,
1551196481,6E:FD:0D:5C:D9:CB,,
1551196481,09:7D:E9:58:4B:31,,
1551196542,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196542,09:7D:E9:58:4B:31,,
1551196602,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196602,09:7D:E9:58:4B:31,,
1551196662,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196662,09:7D:E9:58:4B:31,,
1551196722,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196722,09:7D:E9:58:4B:31,,
