1551592847,57:63:45:1E:69:05,,
1551592847,77:B0:E6:69:01:7E,,
1551592907,57:63:45:1E:69:05,,
1551592907,75:84:93:8B:0B:A3,,
1551592907,77:BE:62:D2:46:6C,,
1551592967,57:63:45:1E:69:05,,
1551592967,6A:AC:CB:02:D9:67,,
1551592967,74:3F:76:3A:6E:96,,
1551593027,57:63:45:1E:69:05,,
1551593088,57:63:45:1E:69:05,,
1551593148,57:63:45:1E:69:05,,
1551593208,57:63:45:1E:69:05,,
1551593268,57:63:45:1E:69:05,,
1551593328,57:63:45:1E:69:05,,
1551593389,57:63:45:1E:69:05,,
1551593449,57:63:45:1E:69:05,,
1551593509,57:63:45:1E:69:05,,
1551593569,57:63:45:1E:69:05,,
1551593569,79:EE:24:65:CE:56,,
1551593629,57:63:45:1E:69:05,,
1551593690,57:63:45:1E:69:05,,
1551593750,57:63:45:1E:69:05,,
1551593810,57:63:45:1E:69:05,,
1551593870,57:63:45:1E:69:05,,
1551593931,57:63:45:1E:69:05,,
1551593991,57:63:45:1E:69:05,,
1551593991,6D:F3:D8:CC:E6:83,,
1551594051,57:63:45:1E:69:05,,
1551594051,4D:0D:5E:D8:26:C4,,
1551594111,57:63:45:1E:69:05,,
1551594171,57:63:45:1E:69:05,,
1551594231,57:63:45:1E:69:05,,
1551594232,25:B6:E5:0A:1F:33,,
1551594292,57:63:45:1E:69:05,,
1551594292,41:85:ED:AE:CA:52,,
1551594352,57:63:45:1E:69:05,,
1551594412,57:63:45:1E:69:05,,
1551594472,57:63:45:1E:69:05,,
1551594533,57:63:45:1E:69:05,,
1551594593,57:63:45:1E:69:05,,
1551594653,57:63:45:1E:69:05,,
1551594713,57:63:45:1E:69:05,,
1551594773,57:63:45:1E:69:05,,
1551594834,57:63:45:1E:69:05,,
1551594894,57:63:45:1E:69:05,,
1551594954,57:63:45:1E:69:05,,
1551595014,57:63:45:1E:69:05,,
1551595075,57:63:45:1E:69:05,,
1551595135,57:63:45:1E:69:05,,
1551595195,57:63:45:1E:69:05,,
1551595255,57:63:45:1E:69:05,,
1551595315,57:63:45:1E:69:05,,
1551595315,7B:1E:75:DA:26:3A,,
1551595376,57:63:45:1E:69:05,,
1551595436,57:63:45:1E:69:05,,
1551595496,57:63:45:1E:69:05,,
1551595556,57:63:45:1E:69:05,,
1551595616,57:63:45:1E:69:05,,
1551595677,57:63:45:1E:69:05,,
1551595737,57:63:45:1E:69:05,,
1551595797,57:63:45:1E:69:05,,
1551595857,57:63:45:1E:69:05,,
1551595917,57:63:45:1E:69:05,,
1551595978,57:63:45:1E:69:05,,
1551595978,7A:56:C0:76:29:E5,,
1551596038,57:63:45:1E:69:05,,
1551596098,57:63:45:1E:69:05,,
1551596158,57:63:45:1E:69:05,,
1551596218,57:63:45:1E:69:05,,
1551596279,57:63:45:1E:69:05,,
1551596339,57:63:45:1E:69:05,,
1551596399,57:63:45:1E:69:05,,
1551596459,57:63:45:1E:69:05,,
1551596520,57:63:45:1E:69:05,,
1551596580,57:63:45:1E:69:05,,
1551596640,57:63:45:1E:69:05,,
1551596700,57:63:45:1E:69:05,,
1551596760,57:63:45:1E:69:05,,
1551596821,57:63:45:1E:69:05,,
1551596881,57:63:45:1E:69:05,,
1551596941,57:63:45:1E:69:05,,
1551597001,57:63:45:1E:69:05,,
1551597061,57:63:45:1E:69:05,,
1551597122,57:63:45:1E:69:05,,
1551597182,57:63:45:1E:69:05,,
1551597242,57:63:45:1E:69:05,,
1551597302,57:63:45:1E:69:05,,
1551597363,57:63:45:1E:69:05,,
1551597423,57:63:45:1E:69:05,,
1551597483,57:63:45:1E:69:05,,
1551597543,57:63:45:1E:69:05,,
1551597543,79:E3:ED:D2:85:3F,,
1551597603,57:63:45:1E:69:05,,
1551597664,57:63:45:1E:69:05,,
1551597724,57:63:45:1E:69:05,,
1551597784,57:63:45:1E:69:05,,
1551597844,57:63:45:1E:69:05,,
1551597904,57:63:45:1E:69:05,,
1551597965,57:63:45:1E:69:05,,
1551597965,6A:26:43:B7:61:95,,
1551598025,6A:26:43:B7:61:95,,
1551598026,57:63:45:1E:69:05,,
1551598085,6A:26:43:B7:61:95,,
1551598085,57:63:45:1E:69:05,,
1551598145,6A:26:43:B7:61:95,,
1551598145,57:63:45:1E:69:05,,
1551598205,6A:26:43:B7:61:95,,
1551598205,57:63:45:1E:69:05,,
1551598266,57:63:45:1E:69:05,,
1551598326,57:63:45:1E:69:05,,
1551598386,57:63:45:1E:69:05,,
1551598446,57:63:45:1E:69:05,,
1551598506,57:63:45:1E:69:05,,
1551598567,57:63:45:1E:69:05,,
1551598627,57:63:45:1E:69:05,,
1551598687,57:63:45:1E:69:05,,
1551598747,57:63:45:1E:69:05,,
1551598808,57:63:45:1E:69:05,,
1551598868,57:63:45:1E:69:05,,
1551598928,57:63:45:1E:69:05,,
1551598988,57:63:45:1E:69:05,,
1551599048,57:63:45:1E:69:05,,
1551599108,57:63:45:1E:69:05,,
1551599169,57:63:45:1E:69:05,,
1551599229,57:63:45:1E:69:05,,
1551599289,57:63:45:1E:69:05,,
1551599349,57:63:45:1E:69:05,,
1551599409,57:63:45:1E:69:05,,
1551599470,57:63:45:1E:69:05,,
1551599530,57:63:45:1E:69:05,,
1551599590,57:63:45:1E:69:05,,
1551599650,57:63:45:1E:69:05,,
1551599711,57:63:45:1E:69:05,,
1551599771,57:63:45:1E:69:05,,
1551599831,57:63:45:1E:69:05,,
1551599891,57:63:45:1E:69:05,,
1551599951,57:63:45:1E:69:05,,
1551600011,57:63:45:1E:69:05,,
1551600072,57:63:45:1E:69:05,,
1551600132,57:63:45:1E:69:05,,
1551600192,57:63:45:1E:69:05,,
1551600252,57:63:45:1E:69:05,,
1551600313,57:63:45:1E:69:05,,
1551600373,57:63:45:1E:69:05,,
1551600433,57:63:45:1E:69:05,,
1551600493,57:63:45:1E:69:05,,
1551600553,57:63:45:1E:69:05,,
1551600553,58:80:71:C3:E0:5F,,
1551600614,57:63:45:1E:69:05,,
1551600614,58:80:71:C3:E0:5F,,
1551600674,58:80:71:C3:E0:5F,,
1551600674,57:63:45:1E:69:05,,
1551600734,58:80:71:C3:E0:5F,,
1551600734,57:63:45:1E:69:05,,
1551600794,57:63:45:1E:69:05,,
1551600854,57:63:45:1E:69:05,,
1551600915,57:63:45:1E:69:05,,
1551600975,57:63:45:1E:69:05,,
1551601035,57:63:45:1E:69:05,,
1551601035,63:B6:35:F9:7A:C6,,
1551601095,57:63:45:1E:69:05,,
1551601155,57:63:45:1E:69:05,,
1551601216,57:63:45:1E:69:05,,
1551601276,57:63:45:1E:69:05,,
1551601336,57:63:45:1E:69:05,,
1551601396,57:63:45:1E:69:05,,
1551601456,57:63:45:1E:69:05,,
1551601517,57:63:45:1E:69:05,,
1551601577,57:63:45:1E:69:05,,
1551601637,57:63:45:1E:69:05,,
1551601697,57:63:45:1E:69:05,,
1551601758,57:63:45:1E:69:05,,
1551601818,57:63:45:1E:69:05,,
1551601878,57:63:45:1E:69:05,,
1551601938,57:63:45:1E:69:05,,
1551601998,57:63:45:1E:69:05,,
