Month,Day,Hour,Concentration,AQI,Date
3,11,15,29.5,87.0,2019-03-11 15:00:00
3,11,17,25.375,78.5,2019-03-11 17:00:00
3,11,18,28.25,84.5,2019-03-11 18:00:00
3,12,8,52.375,142.5,2019-03-12 08:00:00
3,12,17,26.833333333333332,81.66666666666667,2019-03-12 17:00:00
3,12,23,34.0,97.0,2019-03-12 23:00:00
3,13,13,15.5,57.0,2019-03-13 13:00:00
