1551238937,73:19:9C:07:44:C9,,
1551238937,72:86:6D:E7:A6:58,,
1551238937,8C:85:90:25:93:8D,,
1551238937,46:E6:26:42:E1:51,,
1551238937,2C:D6:4D:DC:4C:1B,,
1551238937,60:F6:9A:EE:9E:07,,
1551238937,69:4C:75:B8:41:FB,,
1551238937,5E:E9:D5:CB:D6:AD,,
1551238937,78:BE:ED:FE:00:FC,,
1551238937,57:20:59:C9:64:F7,,
1551238937,63:6A:C8:8C:09:B5,,
1551238937,55:85:DE:19:A5:89,,
1551238937,46:BE:34:48:CE:DE,,
1551238937,54:6D:D8:FF:5D:50,,
1551238937,36:80:24:7D:D7:D7,,
1551238937,67:0B:B3:2E:5D:80,,
1551238937,68:5C:0C:F6:AA:09,,
1551238937,7C:62:E5:F8:C4:8A,,
1551238937,50:82:06:FD:1D:5A,,
1551238937,6E:FD:0D:5C:D9:CB,,
1551238937,40:B1:12:5D:D7:34,,
1551238937,5A:4C:4C:E4:7A:E9,,
1551238937,67:44:15:AF:6B:7C,,
1551238937,1C:36:BB:2E:75:19,,
1551238937,68:8E:07:B9:92:56,,
1551238937,68:D2:3B:5C:2E:A0,,
1551238937,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551238937,5B:8C:D1:AE:3D:9F,,
1551238937,4E:6A:38:36:A0:73,,
1551238937,88:E9:FE:73:B7:19,,
1551238937,79:93:6E:0F:6E:55,,
1551238937,41:EE:5A:0A:4B:E6,,
1551238937,F4:0F:24:1C:CA:F6,,Apple, Inc.
1551238937,72:80:AD:F6:35:9E,,
1551238937,5F:5C:FD:64:CE:A1,,
1551238937,72:AB:53:E7:09:2A,,
1551238937,61:46:55:FD:CD:B2,,
1551238937,EB:56:49:E1:D3:25,Tile,
1551238937,63:18:AE:73:BC:BE,,
1551238937,42:BF:17:DF:BE:8E,,
1551238937,72:D7:83:D7:30:A2,,
1551238937,56:8F:BC:A5:11:04,,
1551238937,7B:BD:04:26:54:12,,
1551238937,E2:E0:BD:46:A8:2E,,
1551238937,42:0E:B1:EF:B2:C9,,
1551238937,41:E4:63:8A:A6:0B,,
1551238937,5F:8E:81:B2:89:60,,
1551238937,7F:2E:B3:0D:7E:F6,,
1551238937,61:04:AA:56:B2:9A,,
1551238937,63:0B:72:02:60:E0,,
1551238937,64:6D:D7:3F:35:D0,,
1551238937,7D:89:88:C0:2C:5C,,
1551238937,45:03:9F:64:4B:90,,
1551238937,52:23:F8:06:D0:A2,,
1551238937,78:3C:1B:F1:04:B9,,
1551238937,48:E1:67:44:18:A2,,
1551238937,4A:2D:E3:B8:90:0F,,
1551238937,47:F4:59:7A:F3:6A,,
1551238937,77:66:5D:AF:85:34,,
1551238937,E0:55:2D:90:FA:7E,,
1551238937,C6:71:37:F1:09:A6,,
1551238938,77:7C:3F:7C:C7:EA,,
1551238938,C6:47:B6:F9:05:50,Tile,
1551238938,71:8C:F3:FE:A4:8E,,
1551238938,59:7F:E3:88:3F:8E,,
1551238938,7F:B3:EE:93:DB:30,,
1551238938,7C:C1:C6:B0:87:5A,,
1551238938,30:0C:68:7E:85:55,,
1551238938,6B:33:94:F5:7A:F1,,
1551238938,7B:39:CD:D3:46:6D,,
1551238938,78:4F:43:63:AA:AF,,Apple, Inc.
1551238938,49:08:8A:16:F7:68,,
1551238938,F6:8D:E2:DC:DC:14,,
1551238938,6C:89:E7:54:23:BE,,
1551238938,5E:7B:CA:EA:09:13,,
1551238998,57:20:59:C9:64:F7,,
1551238998,67:44:15:AF:6B:7C,,
1551238998,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551238998,6E:FD:0D:5C:D9:CB,,
1551238998,7B:BD:04:26:54:12,,
1551238998,73:19:9C:07:44:C9,,
1551238998,41:EE:5A:0A:4B:E6,,
1551238998,1C:36:BB:2E:75:19,,
1551238998,42:BF:17:DF:BE:8E,,
1551238998,72:86:6D:E7:A6:58,,
1551238998,8C:85:90:25:93:8D,,
1551238998,78:3C:1B:F1:04:B9,,
1551238998,69:4C:75:B8:41:FB,,
1551238998,63:6A:C8:8C:09:B5,,
1551238998,68:5C:0C:F6:AA:09,,
1551238998,5B:8C:D1:AE:3D:9F,,
1551238998,60:F6:9A:EE:9E:07,,
1551238998,67:0B:B3:2E:5D:80,,
1551238998,88:E9:FE:73:B7:19,,
1551238998,52:23:F8:06:D0:A2,,
1551238998,2C:D6:4D:DC:4C:1B,,
1551238998,50:82:06:FD:1D:5A,,
1551238998,5F:8E:81:B2:89:60,,
1551238998,72:D7:83:D7:30:A2,,
1551238998,54:6D:D8:FF:5D:50,,
1551238998,46:E6:26:42:E1:51,,
1551238998,78:BE:ED:FE:00:FC,,
1551238998,61:04:AA:56:B2:9A,,
1551238998,5E:E9:D5:CB:D6:AD,,
1551238998,72:AB:53:E7:09:2A,,
1551238998,63:18:AE:73:BC:BE,,
1551238998,68:D2:3B:5C:2E:A0,,
1551238998,47:F4:59:7A:F3:6A,,
1551238998,4E:6A:38:36:A0:73,,
1551238998,41:E4:63:8A:A6:0B,,
1551238998,7C:62:E5:F8:C4:8A,,
1551238998,61:46:55:FD:CD:B2,,
1551238998,E2:E0:BD:46:A8:2E,,
1551238998,7F:2E:B3:0D:7E:F6,,
1551238998,59:7F:E3:88:3F:8E,,
1551238998,42:0E:B1:EF:B2:C9,,
1551238998,40:B1:12:5D:D7:34,,
1551238998,63:0B:72:02:60:E0,,
1551238998,F4:0F:24:1C:CA:F6,,Apple, Inc.
1551238998,71:8C:F3:FE:A4:8E,,
1551238998,45:03:9F:64:4B:90,,
1551238998,64:6D:D7:3F:35:D0,,
1551238998,5F:5C:FD:64:CE:A1,,
1551238998,6B:33:94:F5:7A:F1,,
1551238998,5A:4C:4C:E4:7A:E9,,
1551238998,72:80:AD:F6:35:9E,,
1551238998,68:8E:07:B9:92:56,,
1551238998,49:08:8A:16:F7:68,,
1551238998,7F:B3:EE:93:DB:30,,
1551238998,C6:71:37:F1:09:A6,,
1551238998,5E:1B:10:E6:4A:2D,,
1551238998,77:66:5D:AF:85:34,,
1551238998,EB:56:49:E1:D3:25,Tile,
1551238998,4A:2D:E3:B8:90:0F,,
1551238998,55:AB:68:79:40:3C,,
1551238998,6E:2F:59:0F:EE:6A,,
1551238998,77:7C:3F:7C:C7:EA,,
1551238998,7B:39:CD:D3:46:6D,,
1551238998,78:4F:43:63:AA:AF,,Apple, Inc.
1551238998,C6:47:B6:F9:05:50,Tile,
1551238998,F6:8D:E2:DC:DC:14,,
1551238998,C4:B3:01:8D:DE:B7,,Apple, Inc.
1551238998,56:8F:BC:A5:11:04,,
1551238998,55:85:DE:19:A5:89,,
1551238998,E0:55:2D:90:FA:7E,,
1551238998,79:93:6E:0F:6E:55,,
1551238998,18:0C:BC:D6:E6:41,,
1551238998,6C:89:E7:54:23:BE,,
1551238998,74:8C:40:79:C5:64,,
1551239059,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551239059,72:D7:83:D7:30:A2,,
1551239059,69:4C:75:B8:41:FB,,
1551239059,42:BF:17:DF:BE:8E,,
1551239059,C4:B3:01:8D:DE:B7,,Apple, Inc.
1551239059,2C:D6:4D:DC:4C:1B,,
1551239059,8C:85:90:25:93:8D,,
1551239059,57:20:59:C9:64:F7,,
1551239059,54:6D:D8:FF:5D:50,,
1551239059,61:46:55:FD:CD:B2,,
1551239059,40:B1:12:5D:D7:34,,
1551239059,1C:36:BB:2E:75:19,,
1551239059,5B:8C:D1:AE:3D:9F,,
1551239059,18:0C:BC:D6:E6:41,,
1551239059,F4:0F:24:1C:CA:F6,,Apple, Inc.
1551239059,7B:BD:04:26:54:12,,
1551239059,72:AB:53:E7:09:2A,,
1551239059,68:D2:3B:5C:2E:A0,,
1551239059,7C:62:E5:F8:C4:8A,,
1551239059,73:19:9C:07:44:C9,,
1551239059,50:82:06:FD:1D:5A,,
1551239059,72:86:6D:E7:A6:58,,
1551239059,41:EE:5A:0A:4B:E6,,
1551239059,4E:6A:38:36:A0:73,,
1551239059,5F:5C:FD:64:CE:A1,,
1551239059,5E:E9:D5:CB:D6:AD,,
1551239059,5A:4C:4C:E4:7A:E9,,
1551239059,67:0B:B3:2E:5D:80,,
1551239059,74:8C:40:79:C5:64,,
1551239059,67:44:15:AF:6B:7C,,
1551239059,79:93:6E:0F:6E:55,,
1551239059,88:E9:FE:73:B7:19,,
1551239059,63:18:AE:73:BC:BE,,
1551239059,46:E6:26:42:E1:51,,
1551239059,7B:39:CD:D3:46:6D,,
1551239059,61:04:AA:56:B2:9A,,
1551239059,60:F6:9A:EE:9E:07,,
1551239059,64:6D:D7:3F:35:D0,,
1551239059,63:6A:C8:8C:09:B5,,
1551239059,63:0B:72:02:60:E0,,
1551239059,47:F4:59:7A:F3:6A,,
1551239059,45:C6:D1:56:7E:30,,
1551239059,5F:8E:81:B2:89:60,,
1551239059,7F:2E:B3:0D:7E:F6,,
1551239059,68:5C:0C:F6:AA:09,,
1551239059,78:BE:ED:FE:00:FC,,
1551239059,6E:FD:0D:5C:D9:CB,,
1551239059,72:80:AD:F6:35:9E,,
1551239059,77:66:5D:AF:85:34,,
1551239059,77:7C:3F:7C:C7:EA,,
1551239059,1A:F3:93:49:64:9D,,
1551239059,71:8C:F3:FE:A4:8E,,
1551239059,E2:E0:BD:46:A8:2E,,
1551239059,41:E4:63:8A:A6:0B,,
1551239059,45:03:9F:64:4B:90,,
1551239059,42:0E:B1:EF:B2:C9,,
1551239059,64:A3:C1:CB:4F:2A,,
1551239059,59:7F:E3:88:3F:8E,,
1551239059,6B:33:94:F5:7A:F1,,
1551239059,EB:56:49:E1:D3:25,Tile,
1551239059,C6:71:37:F1:09:A6,,
1551239059,E0:55:2D:90:FA:7E,,
1551239059,68:8E:07:B9:92:56,,
1551239059,56:8F:BC:A5:11:04,,
1551239059,C6:47:B6:F9:05:50,Tile,
1551239059,55:85:DE:19:A5:89,,
1551239059,7C:C1:C6:B0:87:5A,,
1551239059,4A:2D:E3:B8:90:0F,,
1551239059,55:AB:68:79:40:3C,,
1551239059,78:3C:1B:F1:04:B9,,
1551239059,73:7E:DD:10:1C:75,,
1551239059,5E:1B:10:E6:4A:2D,,
1551239059,53:F1:0B:4D:87:B1,,
1551239059,72:42:FD:37:49:7D,,
1551239059,7D:89:88:C0:2C:5C,,
1551239059,30:0C:68:7E:85:55,,
1551239120,7B:BD:04:26:54:12,,
1551239120,2C:D6:4D:DC:4C:1B,,
1551239120,18:0C:BC:D6:E6:41,,
1551239120,F4:0F:24:1C:CA:F6,,Apple, Inc.
1551239120,57:20:59:C9:64:F7,,
1551239120,72:AB:53:E7:09:2A,,
1551239120,5A:4C:4C:E4:7A:E9,,
1551239120,61:46:55:FD:CD:B2,,
1551239120,72:D7:83:D7:30:A2,,
1551239120,40:B1:12:5D:D7:34,,
1551239120,41:EE:5A:0A:4B:E6,,
1551239120,C4:B3:01:8D:DE:B7,,Apple, Inc.
1551239120,8C:85:90:25:93:8D,,
1551239120,50:82:06:FD:1D:5A,,
1551239120,6E:FD:0D:5C:D9:CB,,
1551239120,45:C6:D1:56:7E:30,,
1551239120,73:19:9C:07:44:C9,,
1551239120,67:0B:B3:2E:5D:80,,
1551239120,1C:36:BB:2E:75:19,,
1551239120,60:F6:9A:EE:9E:07,,
1551239120,54:6D:D8:FF:5D:50,,
1551239120,88:E9:FE:73:B7:19,,
1551239120,63:18:AE:73:BC:BE,,
1551239120,63:6A:C8:8C:09:B5,,
1551239120,61:04:AA:56:B2:9A,,
1551239120,5B:8C:D1:AE:3D:9F,,
1551239120,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551239120,73:7E:DD:10:1C:75,,
1551239120,7C:62:E5:F8:C4:8A,,
1551239120,68:D2:3B:5C:2E:A0,,
1551239120,72:86:6D:E7:A6:58,,
1551239120,5E:E9:D5:CB:D6:AD,,
1551239120,77:66:5D:AF:85:34,,
1551239120,46:E6:26:42:E1:51,,
1551239120,7F:2E:B3:0D:7E:F6,,
1551239120,64:6D:D7:3F:35:D0,,
1551239120,42:BF:17:DF:BE:8E,,
1551239120,68:5C:0C:F6:AA:09,,
1551239120,71:8C:F3:FE:A4:8E,,
1551239120,69:4C:75:B8:41:FB,,
1551239120,41:E4:63:8A:A6:0B,,
1551239120,79:93:6E:0F:6E:55,,
1551239120,5E:1B:10:E6:4A:2D,,
1551239120,78:3C:1B:F1:04:B9,,
1551239120,7B:39:CD:D3:46:6D,,
1551239120,67:44:15:AF:6B:7C,,
1551239120,68:8E:07:B9:92:56,,
1551239120,E2:E0:BD:46:A8:2E,,
1551239120,78:BE:ED:FE:00:FC,,
1551239120,5F:8E:81:B2:89:60,,
1551239120,74:8C:40:79:C5:64,,
1551239120,59:7F:E3:88:3F:8E,,
1551239120,47:F4:59:7A:F3:6A,,
1551239120,45:03:9F:64:4B:90,,
1551239120,5F:5C:FD:64:CE:A1,,
1551239120,C6:71:37:F1:09:A6,,
1551239120,42:0E:B1:EF:B2:C9,,
1551239120,EB:56:49:E1:D3:25,Tile,
1551239120,77:7C:3F:7C:C7:EA,,
1551239120,6B:33:94:F5:7A:F1,,
1551239120,63:0B:72:02:60:E0,,
1551239120,E0:55:2D:90:FA:7E,,
1551239120,55:85:DE:19:A5:89,,
1551239120,5E:7B:CA:EA:09:13,,
1551239120,43:A5:60:24:00:A4,,
1551239120,72:80:AD:F6:35:9E,,
1551239120,4A:2D:E3:B8:90:0F,,
1551239120,65:83:DA:A0:0A:AB,,
1551239120,51:BF:5C:AA:35:17,,
1551239120,C6:47:B6:F9:05:50,Tile,
1551239120,7C:A1:5D:58:C1:36,,GN ReSound A/S
1551239120,6E:49:19:84:14:2C,,
1551239120,72:42:FD:37:49:7D,,
1551239120,49:08:8A:16:F7:68,,
1551239120,56:8F:BC:A5:11:04,,
1551239120,48:E1:67:44:18:A2,,
1551239120,50:94:59:A7:7E:5A,,
1551239120,9C:1D:58:1C:DB:BB,,Texas Instruments
1551239120,5E:94:E7:A5:03:1C,,
1551239120,56:9E:D3:26:FE:78,,
1551239180,46:E6:26:42:E1:51,,
