1551765998,76:39:01:B0:36:1A,,
1551765998,7B:4F:F4:63:A5:8E,,
1551765998,48:D9:62:57:E4:BA,,
1551765998,64:D4:DD:39:88:EA,,
1551765998,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551766058,3E:70:1B:8A:BB:73,,
1551766058,7C:8F:6A:87:AF:E0,,
1551766058,1F:72:89:D1:D5:A6,,
1551766058,57:63:45:1E:69:05,,
1551766058,5E:A3:11:9D:14:B0,,
1551766058,64:D4:DD:39:88:EA,,
1551766119,3E:70:1B:8A:BB:73,,
1551766119,1F:72:89:D1:D5:A6,,
1551766119,57:63:45:1E:69:05,,
1551766119,64:D4:DD:39:88:EA,,
1551766119,5E:A3:11:9D:14:B0,,
1551766119,71:B5:86:EF:2E:7B,,
1551766119,60:A6:1D:2E:96:F7,,
1551766179,3E:70:1B:8A:BB:73,,
1551766179,1F:72:89:D1:D5:A6,,
1551766179,64:D4:DD:39:88:EA,,
1551766179,57:63:45:1E:69:05,,
1551766179,60:A6:1D:2E:96:F7,,
1551766179,5E:A3:11:9D:14:B0,,
1551766179,7C:8F:6A:87:AF:E0,,
1551766179,73:FF:14:E4:1C:FE,,
1551766179,71:B5:86:EF:2E:7B,,
1551766239,3E:70:1B:8A:BB:73,,
1551766239,1F:72:89:D1:D5:A6,,
1551766239,57:63:45:1E:69:05,,
1551766239,71:B5:86:EF:2E:7B,,
1551766239,64:D4:DD:39:88:EA,,
1551766239,79:F8:21:74:92:2D,,
1551766239,5E:A3:11:9D:14:B0,,
1551766239,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551766239,7E:BC:EB:A6:24:DC,,
1551766239,7C:8F:6A:87:AF:E0,,
1551766299,3E:70:1B:8A:BB:73,,
1551766299,7E:BC:EB:A6:24:DC,,
1551766299,57:63:45:1E:69:05,,
1551766299,1F:72:89:D1:D5:A6,,
1551766299,7C:8F:6A:87:AF:E0,,
1551766299,5E:A3:11:9D:14:B0,,
1551766299,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551766299,44:9E:3D:C3:B6:E0,,
1551766299,53:99:F8:98:67:20,,
1551766299,41:5A:A3:F1:71:54,,
1551766299,7A:B5:FC:55:2A:D4,,
1551766299,72:E9:3B:F2:13:1F,,
1551766299,71:B5:86:EF:2E:7B,,
1551766360,3E:70:1B:8A:BB:73,,
1551766360,5E:A3:11:9D:14:B0,,
1551766360,44:9E:3D:C3:B6:E0,,
1551766360,57:63:45:1E:69:05,,
1551766360,7B:2E:F5:3C:9D:94,,
1551766360,1F:72:89:D1:D5:A6,,
1551766360,41:5A:A3:F1:71:54,,
1551766360,7A:B5:FC:55:2A:D4,,
1551766360,7C:8F:6A:87:AF:E0,,
1551766360,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551766420,3E:70:1B:8A:BB:73,,
1551766420,1F:72:89:D1:D5:A6,,
1551766420,57:63:45:1E:69:05,,
1551766420,5E:A3:11:9D:14:B0,,
1551766420,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551766420,7C:8F:6A:87:AF:E0,,
1551766420,44:9E:3D:C3:B6:E0,,
1551766420,18:90:EF:4B:8F:E9,,
1551766420,7E:BC:EB:A6:24:DC,,
1551766420,7B:AF:22:3E:AE:A5,,
1551766420,4A:60:B2:94:C6:71,,
1551766480,5E:A3:11:9D:14:B0,,
1551766480,7E:BC:EB:A6:24:DC,,
1551766480,3E:70:1B:8A:BB:73,,
1551766480,57:63:45:1E:69:05,,
1551766480,18:90:EF:4B:8F:E9,,
1551766480,4A:60:B2:94:C6:71,,
1551766480,7C:8F:6A:87:AF:E0,,
1551766480,44:9E:3D:C3:B6:E0,,
1551766480,71:B5:86:EF:2E:7B,,
1551766480,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551766480,56:9D:11:CA:9B:55,,
1551766480,5E:1D:70:4E:E9:45,,
1551766540,3E:70:1B:8A:BB:73,,
1551766540,4A:60:B2:94:C6:71,,
1551766540,71:B5:86:EF:2E:7B,,
1551766540,7E:BC:EB:A6:24:DC,,
1551766540,18:90:EF:4B:8F:E9,,
1551766540,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551766540,57:63:45:1E:69:05,,
1551766540,5E:A3:11:9D:14:B0,,
1551766540,44:9E:3D:C3:B6:E0,,
1551766540,7C:8F:6A:87:AF:E0,,
1551766540,0B:61:66:BF:78:09,,
1551766540,7B:AF:22:3E:AE:A5,,
1551766600,0B:61:66:BF:78:09,,
1551766601,7C:8F:6A:87:AF:E0,,
1551766601,18:90:EF:4B:8F:E9,,
1551766601,44:9E:3D:C3:B6:E0,,
1551766601,4A:60:B2:94:C6:71,,
1551766601,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551766601,57:63:45:1E:69:05,,
1551766601,7E:BC:EB:A6:24:DC,,
1551766601,5E:A3:11:9D:14:B0,,
1551766601,71:B5:86:EF:2E:7B,,
1551766661,0B:61:66:BF:78:09,,
1551766661,57:63:45:1E:69:05,,
1551766661,18:90:EF:4B:8F:E9,,
1551766661,4A:60:B2:94:C6:71,,
1551766661,44:9E:3D:C3:B6:E0,,
1551766661,5E:A3:11:9D:14:B0,,
1551766661,7C:8F:6A:87:AF:E0,,
1551766661,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551766661,7B:AF:22:3E:AE:A5,,
1551766721,0B:61:66:BF:78:09,,
1551766721,5E:A3:11:9D:14:B0,,
1551766721,57:63:45:1E:69:05,,
1551766721,44:9E:3D:C3:B6:E0,,
1551766721,18:90:EF:4B:8F:E9,,
1551766721,7B:AF:22:3E:AE:A5,,
1551766721,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551766721,7C:8F:6A:87:AF:E0,,
1551766721,55:95:2A:38:0D:F8,,
1551766781,0B:61:66:BF:78:09,,
1551766781,18:90:EF:4B:8F:E9,,
1551766781,57:63:45:1E:69:05,,
1551766781,7C:8F:6A:87:AF:E0,,
1551766781,55:95:2A:38:0D:F8,,
1551766781,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551766781,44:9E:3D:C3:B6:E0,,
1551766781,7E:A8:CE:3C:D8:E3,,
1551766781,7B:AF:22:3E:AE:A5,,
1551766841,0B:61:66:BF:78:09,,
1551766841,18:90:EF:4B:8F:E9,,
1551766841,57:63:45:1E:69:05,,
1551766841,55:95:2A:38:0D:F8,,
1551766841,44:9E:3D:C3:B6:E0,,
1551766841,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551766841,7B:AF:22:3E:AE:A5,,
1551766841,42:FF:D3:1E:86:73,,
1551766902,57:63:45:1E:69:05,,
1551766902,0B:61:66:BF:78:09,,
1551766902,44:9E:3D:C3:B6:E0,,
1551766902,18:90:EF:4B:8F:E9,,
1551766902,55:95:2A:38:0D:F8,,
1551766902,7B:AF:22:3E:AE:A5,,
1551766902,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551766902,7C:8F:6A:87:AF:E0,,
1551766962,0B:61:66:BF:78:09,,
1551766962,55:95:2A:38:0D:F8,,
1551766962,57:63:45:1E:69:05,,
1551766962,18:90:EF:4B:8F:E9,,
1551766962,44:9E:3D:C3:B6:E0,,
1551766962,7B:AF:22:3E:AE:A5,,
1551766962,7E:BC:EB:A6:24:DC,,
1551766962,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551767022,41:81:CF:DA:89:A9,,
1551767022,0B:61:66:BF:78:09,,
1551767022,18:90:EF:4B:8F:E9,,
1551767022,57:63:45:1E:69:05,,
1551767022,44:9E:3D:C3:B6:E0,,
1551767022,55:95:2A:38:0D:F8,,
1551767022,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551767082,0B:61:66:BF:78:09,,
1551767082,41:81:CF:DA:89:A9,,
1551767082,18:90:EF:4B:8F:E9,,
1551767082,57:63:45:1E:69:05,,
1551767082,44:9E:3D:C3:B6:E0,,
1551767082,55:95:2A:38:0D:F8,,
1551767082,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551767142,0B:61:66:BF:78:09,,
1551767143,44:9E:3D:C3:B6:E0,,
1551767143,55:95:2A:38:0D:F8,,
1551767143,57:63:45:1E:69:05,,
1551767143,18:90:EF:4B:8F:E9,,
1551767143,7C:8F:6A:87:AF:E0,,
1551767143,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551767143,41:81:CF:DA:89:A9,,
1551767203,0B:61:66:BF:78:09,,
1551767203,57:63:45:1E:69:05,,
1551767203,41:81:CF:DA:89:A9,,
1551767203,55:95:2A:38:0D:F8,,
1551767203,44:9E:3D:C3:B6:E0,,
1551767203,18:90:EF:4B:8F:E9,,
1551767203,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551767263,41:81:CF:DA:89:A9,,
1551767263,0B:61:66:BF:78:09,,
1551767263,18:90:EF:4B:8F:E9,,
1551767263,57:63:45:1E:69:05,,
1551767263,44:9E:3D:C3:B6:E0,,
1551767263,55:95:2A:38:0D:F8,,
1551767263,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551767323,0B:61:66:BF:78:09,,
1551767323,41:81:CF:DA:89:A9,,
1551767323,18:90:EF:4B:8F:E9,,
1551767323,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551767323,55:95:2A:38:0D:F8,,
1551767323,44:9E:3D:C3:B6:E0,,
1551767323,57:63:45:1E:69:05,,
1551767323,75:1E:57:DB:64:CB,,
1551767383,0B:61:66:BF:78:09,,
1551767383,41:81:CF:DA:89:A9,,
1551767383,18:90:EF:4B:8F:E9,,
1551767383,57:63:45:1E:69:05,,
1551767383,44:9E:3D:C3:B6:E0,,
1551767383,55:95:2A:38:0D:F8,,
1551767383,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551767383,2D:95:8E:F3:56:AD,,
1551767444,41:81:CF:DA:89:A9,,
1551767444,0B:61:66:BF:78:09,,
1551767444,44:9E:3D:C3:B6:E0,,
1551767444,57:63:45:1E:69:05,,
1551767444,2D:95:8E:F3:56:AD,,
1551767444,46:F3:E1:14:33:06,,
1551767444,55:95:2A:38:0D:F8,,
1551767444,51:1D:C3:2E:4F:1A,,
1551767444,41:DE:46:9C:1B:A0,,
1551767444,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551767504,2D:95:8E:F3:56:AD,,
1551767504,0B:61:66:BF:78:09,,
1551767504,55:95:2A:38:0D:F8,,
1551767504,44:9E:3D:C3:B6:E0,,
1551767504,57:63:45:1E:69:05,,
1551767504,76:57:68:51:B7:3A,,
1551767504,41:81:CF:DA:89:A9,,
1551767504,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551767504,11:0D:8F:AA:FF:2A,,
1551767504,46:F3:E1:14:33:06,,
1551767564,11:0D:8F:AA:FF:2A,,
1551767564,2D:95:8E:F3:56:AD,,
1551767564,44:9E:3D:C3:B6:E0,,
1551767564,46:F3:E1:14:33:06,,
1551767564,55:95:2A:38:0D:F8,,
1551767564,57:63:45:1E:69:05,,
1551767564,41:81:CF:DA:89:A9,,
1551767564,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551767624,2D:95:8E:F3:56:AD,,
1551767624,11:0D:8F:AA:FF:2A,,
1551767624,44:9E:3D:C3:B6:E0,,
1551767624,57:63:45:1E:69:05,,
1551767624,55:95:2A:38:0D:F8,,
1551767624,8C:85:90:29:2C:CA,,
1551767624,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551767624,41:81:CF:DA:89:A9,,
1551767624,58:E2:A6:7B:63:BA,,
1551767685,11:0D:8F:AA:FF:2A,,
1551767685,41:81:CF:DA:89:A9,,
1551767685,44:9E:3D:C3:B6:E0,,
1551767685,2D:95:8E:F3:56:AD,,
1551767685,55:95:2A:38:0D:F8,,
1551767685,57:63:45:1E:69:05,,
1551767685,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551767685,40:FB:3C:70:D9:A1,,
1551767745,11:0D:8F:AA:FF:2A,,
1551767745,41:81:CF:DA:89:A9,,
1551767745,57:63:45:1E:69:05,,
1551767745,44:9E:3D:C3:B6:E0,,
1551767745,2D:95:8E:F3:56:AD,,
1551767745,78:79:06:BA:B4:D8,,
1551767745,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551767745,42:28:5D:C4:E8:30,,
1551767745,5C:67:3B:81:F8:C7,,
1551767805,11:0D:8F:AA:FF:2A,,
1551767805,41:81:CF:DA:89:A9,,
1551767805,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551767805,2D:95:8E:F3:56:AD,,
1551767805,57:63:45:1E:69:05,,
1551767805,39:47:67:C8:1B:20,,
1551767805,44:9E:3D:C3:B6:E0,,
1551767865,11:0D:8F:AA:FF:2A,,
1551767865,44:9E:3D:C3:B6:E0,,
1551767865,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551767865,57:63:45:1E:69:05,,
1551767865,2D:95:8E:F3:56:AD,,
1551767865,41:81:CF:DA:89:A9,,
1551767925,57:63:45:1E:69:05,,
1551767925,11:0D:8F:AA:FF:2A,,
1551767925,2D:95:8E:F3:56:AD,,
1551767925,44:9E:3D:C3:B6:E0,,
1551767925,76:57:68:51:B7:3A,,
1551767925,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551767925,60:E1:12:1D:A9:96,,
1551767925,61:6F:38:D3:E5:CD,,
1551767986,11:0D:8F:AA:FF:2A,,
1551767986,61:6F:38:D3:E5:CD,,
1551767986,44:9E:3D:C3:B6:E0,,
1551767986,57:63:45:1E:69:05,,
1551767986,2D:95:8E:F3:56:AD,,
1551767986,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551767986,6B:CE:84:5B:3E:46,,
1551768046,61:6F:38:D3:E5:CD,,
1551768046,11:0D:8F:AA:FF:2A,,
1551768046,44:9E:3D:C3:B6:E0,,
1551768046,57:63:45:1E:69:05,,
1551768046,2D:95:8E:F3:56:AD,,
1551768046,6B:CE:84:5B:3E:46,,
1551768046,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551768046,7C:8F:6A:87:AF:E0,,
1551768106,11:0D:8F:AA:FF:2A,,
1551768106,44:9E:3D:C3:B6:E0,,
1551768106,2D:95:8E:F3:56:AD,,
1551768106,57:63:45:1E:69:05,,
1551768106,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551768166,11:0D:8F:AA:FF:2A,,
1551768166,2D:95:8E:F3:56:AD,,
1551768166,57:63:45:1E:69:05,,
1551768166,44:9E:3D:C3:B6:E0,,
1551768166,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551768227,44:9E:3D:C3:B6:E0,,
1551768227,2D:95:8E:F3:56:AD,,
1551768227,11:0D:8F:AA:FF:2A,,
1551768227,57:63:45:1E:69:05,,
1551768227,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551768227,78:8A:41:64:BD:92,,
1551768227,7C:8F:6A:87:AF:E0,,
1551768227,6D:CE:62:72:A8:D9,,
1551768287,11:0D:8F:AA:FF:2A,,
1551768287,44:9E:3D:C3:B6:E0,,
1551768287,2D:95:8E:F3:56:AD,,
1551768287,6D:CE:62:72:A8:D9,,
1551768287,57:63:45:1E:69:05,,
1551768287,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551768287,7C:8F:6A:87:AF:E0,,
1551768287,6D:E0:14:EF:3B:AC,,
1551768347,11:0D:8F:AA:FF:2A,,
1551768347,2D:95:8E:F3:56:AD,,
1551768347,57:63:45:1E:69:05,,
1551768347,44:9E:3D:C3:B6:E0,,
1551768347,2B:DE:CB:A4:99:F4,,
1551768347,61:6F:38:D3:E5:CD,,
1551768347,78:8A:41:64:BD:92,,
1551768347,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551768347,74:EC:3B:FC:D2:2B,,
1551768407,11:0D:8F:AA:FF:2A,,
1551768407,2B:DE:CB:A4:99:F4,,
1551768407,57:63:45:1E:69:05,,
1551768407,44:9E:3D:C3:B6:E0,,
1551768407,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551768407,7D:A5:B5:D0:13:5D,,
1551768407,61:6F:38:D3:E5:CD,,
1551768407,78:8A:41:64:BD:92,,
1551768467,61:6F:38:D3:E5:CD,,
1551768467,2B:DE:CB:A4:99:F4,,
1551768467,11:0D:8F:AA:FF:2A,,
1551768467,57:63:45:1E:69:05,,
1551768467,44:9E:3D:C3:B6:E0,,
1551768467,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551768467,78:8A:41:64:BD:92,,
1551768467,3F:8C:15:72:F0:3F,,
1551768467,4B:48:B6:64:18:2F,,
1551768528,2B:DE:CB:A4:99:F4,,
1551768528,3F:8C:15:72:F0:3F,,
1551768528,44:9E:3D:C3:B6:E0,,
1551768528,57:63:45:1E:69:05,,
1551768528,7C:8F:6A:87:AF:E0,,
1551768528,53:CF:D1:60:B7:A4,,
1551768528,61:6F:38:D3:E5:CD,,
1551768528,78:8A:41:64:BD:92,,
1551768528,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551768588,57:63:45:1E:69:05,,
1551768588,3F:8C:15:72:F0:3F,,
1551768588,2B:DE:CB:A4:99:F4,,
1551768588,44:9E:3D:C3:B6:E0,,
1551768588,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551768588,7C:8F:6A:87:AF:E0,,
1551768588,12:D0:8C:6E:4C:EB,,
1551768648,57:63:45:1E:69:05,,
1551768648,2B:DE:CB:A4:99:F4,,
1551768648,3F:8C:15:72:F0:3F,,
1551768648,44:9E:3D:C3:B6:E0,,
1551768648,78:8A:41:64:BD:92,,
1551768648,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551768648,7C:8F:6A:87:AF:E0,,
1551768648,61:6F:38:D3:E5:CD,,
1551768708,78:8A:41:64:BD:92,,
1551768708,3F:8C:15:72:F0:3F,,
1551768708,61:6F:38:D3:E5:CD,,
1551768708,2B:DE:CB:A4:99:F4,,
1551768708,57:63:45:1E:69:05,,
1551768708,44:9E:3D:C3:B6:E0,,
1551768708,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551768708,7C:8F:6A:87:AF:E0,,
1551768768,2B:DE:CB:A4:99:F4,,
1551768768,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551768768,7C:8F:6A:87:AF:E0,,
1551768768,3F:8C:15:72:F0:3F,,
1551768768,44:9E:3D:C3:B6:E0,,
1551768768,57:63:45:1E:69:05,,
1551768768,61:6F:38:D3:E5:CD,,
1551768768,78:8A:41:64:BD:92,,
1551768829,57:63:45:1E:69:05,,
1551768829,61:6F:38:D3:E5:CD,,
1551768829,3F:8C:15:72:F0:3F,,
1551768829,2B:DE:CB:A4:99:F4,,
1551768829,12:D0:8C:6E:4C:EB,,
1551768829,44:9E:3D:C3:B6:E0,,
1551768829,47:C0:BC:57:6A:E5,,
1551768829,7C:8F:6A:87:AF:E0,,
1551768829,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551768829,7E:38:68:4A:17:A4,,
1551768889,44:9E:3D:C3:B6:E0,,
1551768889,2B:DE:CB:A4:99:F4,,
1551768889,3F:8C:15:72:F0:3F,,
1551768889,57:63:45:1E:69:05,,
1551768889,47:C0:BC:57:6A:E5,,
1551768889,61:6F:38:D3:E5:CD,,
1551768889,28:11:A5:26:94:3B,,
1551768949,61:6F:38:D3:E5:CD,,
1551768949,3F:8C:15:72:F0:3F,,
1551768949,57:63:45:1E:69:05,,
1551768949,2B:DE:CB:A4:99:F4,,
1551768949,44:9E:3D:C3:B6:E0,,
1551768949,47:C0:BC:57:6A:E5,,
1551768949,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551768949,12:D0:8C:6E:4C:EB,,
1551769009,44:9E:3D:C3:B6:E0,,
1551769009,57:63:45:1E:69:05,,
1551769009,2B:DE:CB:A4:99:F4,,
1551769009,47:C0:BC:57:6A:E5,,
1551769009,3F:8C:15:72:F0:3F,,
1551769009,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551769070,57:63:45:1E:69:05,,
1551769070,3F:8C:15:72:F0:3F,,
1551769070,47:C0:BC:57:6A:E5,,
1551769070,2B:DE:CB:A4:99:F4,,
1551769070,44:9E:3D:C3:B6:E0,,
1551769070,74:EC:3B:FC:D2:2B,,
1551769070,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551769130,57:63:45:1E:69:05,,
1551769130,47:C0:BC:57:6A:E5,,
1551769130,3F:8C:15:72:F0:3F,,
1551769130,2B:DE:CB:A4:99:F4,,
1551769130,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551769130,44:9E:3D:C3:B6:E0,,
1551769130,61:6F:38:D3:E5:CD,,
1551769130,54:2D:E7:4C:75:B1,,
1551769130,70:82:1C:51:4E:90,,
1551769190,3F:8C:15:72:F0:3F,,
1551769190,2B:DE:CB:A4:99:F4,,
1551769190,57:63:45:1E:69:05,,
1551769190,44:9E:3D:C3:B6:E0,,
1551769190,47:C0:BC:57:6A:E5,,
1551769190,7C:8F:6A:87:AF:E0,,
1551769190,70:82:1C:51:4E:90,,
1551769250,70:82:1C:51:4E:90,,
1551769250,44:9E:3D:C3:B6:E0,,
1551769250,3F:8C:15:72:F0:3F,,
1551769250,2B:DE:CB:A4:99:F4,,
1551769250,57:63:45:1E:69:05,,
1551769250,7C:8F:6A:87:AF:E0,,
1551769250,76:20:53:B9:5B:A4,,
1551769250,47:C0:BC:57:6A:E5,,
1551769250,54:EC:88:C2:E6:49,,
1551769310,47:C0:BC:57:6A:E5,,
1551769311,3F:8C:15:72:F0:3F,,
1551769311,70:82:1C:51:4E:90,,
1551769311,44:9E:3D:C3:B6:E0,,
1551769311,2B:DE:CB:A4:99:F4,,
1551769311,57:63:45:1E:69:05,,
1551769311,1F:29:B4:4D:BE:D6,,
1551769311,4E:10:1B:34:90:85,,
1551769311,7C:8F:6A:87:AF:E0,,
1551769311,76:20:53:B9:5B:A4,,
1551769311,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551769371,3F:8C:15:72:F0:3F,,
1551769371,44:9E:3D:C3:B6:E0,,
1551769371,70:82:1C:51:4E:90,,
1551769371,47:C0:BC:57:6A:E5,,
1551769371,76:20:53:B9:5B:A4,,
1551769371,57:63:45:1E:69:05,,
1551769371,1F:29:B4:4D:BE:D6,,
1551769371,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551769431,44:9E:3D:C3:B6:E0,,
1551769431,70:82:1C:51:4E:90,,
1551769431,47:C0:BC:57:6A:E5,,
1551769431,3F:8C:15:72:F0:3F,,
1551769431,76:20:53:B9:5B:A4,,
1551769431,57:63:45:1E:69:05,,
1551769431,1F:29:B4:4D:BE:D6,,
1551769431,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551769431,8C:85:90:6C:40:61,,
1551769431,1F:9F:59:32:04:F1,,
1551769431,7C:8F:6A:87:AF:E0,,
1551769491,76:20:53:B9:5B:A4,,
1551769491,70:82:1C:51:4E:90,,
1551769491,1F:29:B4:4D:BE:D6,,
1551769491,1F:9F:59:32:04:F1,,
1551769491,47:C0:BC:57:6A:E5,,
1551769491,44:9E:3D:C3:B6:E0,,
1551769491,7C:8F:6A:87:AF:E0,,
1551769491,57:63:45:1E:69:05,,
1551769491,8C:85:90:6C:40:61,,
1551769491,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551769491,5A:98:62:08:2F:F7,,
1551769491,66:99:95:A8:4D:73,,
1551769551,1F:9F:59:32:04:F1,,
1551769551,1F:29:B4:4D:BE:D6,,
1551769551,76:20:53:B9:5B:A4,,
1551769551,44:9E:3D:C3:B6:E0,,
1551769551,57:63:45:1E:69:05,,
1551769551,74:DF:FF:98:7F:B6,,
1551769551,47:C0:BC:57:6A:E5,,
1551769551,5A:98:62:08:2F:F7,,
1551769551,70:82:1C:51:4E:90,,
1551769551,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551769612,57:63:45:1E:69:05,,
1551769612,70:82:1C:51:4E:90,,
1551769612,76:20:53:B9:5B:A4,,
1551769612,1F:29:B4:4D:BE:D6,,
1551769612,1F:9F:59:32:04:F1,,
1551769612,5A:98:62:08:2F:F7,,
1551769612,47:C0:BC:57:6A:E5,,
