1551195414,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551195414,6E:FD:0D:5C:D9:CB,,
1551195474,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551195534,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551195534,1B:D5:3F:1F:15:6C,,
1551195594,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551195654,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551195654,19:4B:FD:F3:42:AA,,
1551195654,4A:CC:15:43:53:BC,,
1551195715,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551195715,6E:FD:0D:5C:D9:CB,,
1551195775,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551195775,6E:FD:0D:5C:D9:CB,,
1551195835,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551195895,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551195955,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196016,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196016,48:30:73:D3:8A:00,,
1551196016,1B:D5:3F:1F:15:6C,,
1551196076,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196076,6E:FD:0D:5C:D9:CB,,
1551196137,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196137,6E:FD:0D:5C:D9:CB,,
1551196196,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196257,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196317,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196377,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196437,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196437,6E:FD:0D:5C:D9:CB,,
1551196497,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196497,6E:FD:0D:5C:D9:CB,,
1551196558,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196618,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196618,09:7D:E9:58:4B:31,,
1551196678,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196738,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196738,1B:D5:3F:1F:15:6C,,
1551196798,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196798,1B:D5:3F:1F:15:6C,,
1551196859,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196859,1B:D5:3F:1F:15:6C,,
1551196919,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196919,09:7D:E9:58:4B:31,,
1551196979,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551196979,09:7D:E9:58:4B:31,,
1551197039,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551197039,1B:D5:3F:1F:15:6C,,
1551197099,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551197100,1B:D5:3F:1F:15:6C,,
1551197100,09:7D:E9:58:4B:31,,
1551197160,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551197160,1B:D5:3F:1F:15:6C,,
1551197220,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551197220,09:7D:E9:58:4B:31,,
1551197220,1B:D5:3F:1F:15:6C,,
1551197280,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551197340,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551197340,1B:D5:3F:1F:15:6C,,
1551197401,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551197401,1B:D5:3F:1F:15:6C,,
1551197401,6E:FD:0D:5C:D9:CB,,
1551197461,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551197461,6E:FD:0D:5C:D9:CB,,
1551197461,1B:D5:3F:1F:15:6C,,
1551197521,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551197521,1B:D5:3F:1F:15:6C,,
1551197581,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551197581,1B:D5:3F:1F:15:6C,,
1551197641,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551197702,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551197762,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551197762,1B:D5:3F:1F:15:6C,,
1551197822,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551197882,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551197942,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551197942,1B:D5:3F:1F:15:6C,,
1551198003,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551198003,1B:D5:3F:1F:15:6C,,
1551198063,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551198123,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551198183,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551198183,1B:D5:3F:1F:15:6C,,
1551198244,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551198304,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551198364,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551198364,6E:FD:0D:5C:D9:CB,,
1551198424,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551198424,6E:FD:0D:5C:D9:CB,,
1551198424,1B:D5:3F:1F:15:6C,,
1551198484,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551198484,1B:D5:3F:1F:15:6C,,
1551198545,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551198545,1B:D5:3F:1F:15:6C,,
1551198605,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551198605,1B:D5:3F:1F:15:6C,,
1551198665,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551198665,1B:D5:3F:1F:15:6C,,
1551198725,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551198725,1B:D5:3F:1F:15:6C,,
1551198785,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551198785,1B:D5:3F:1F:15:6C,,
1551198846,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551198846,1B:D5:3F:1F:15:6C,,
1551198906,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551198906,1B:D5:3F:1F:15:6C,,
1551198966,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551199026,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551199026,1B:D5:3F:1F:15:6C,,
1551199026,6E:FD:0D:5C:D9:CB,,
1551199026,30:78:F7:51:FD:7D,,
1551199087,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551199087,6E:FD:0D:5C:D9:CB,,
1551199087,1B:D5:3F:1F:15:6C,,
1551199147,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551199147,1B:D5:3F:1F:15:6C,,
1551199207,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551199267,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551199267,1B:D5:3F:1F:15:6C,,
1551199327,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551199327,1B:D5:3F:1F:15:6C,,
1551199388,F8:77:B8:45:2F:5F,,Samsung Electronics Co.,Ltd
1551199388,1B:D5:3F:1F:15:6C,,
