1551765630,3
1551765690,7
1551765751,8
1551765811,8
1551765871,11
1551765931,7
1551765991,5
1551766052,4
1551766112,6
1551766172,7
1551766232,8
1551766292,10
1551766353,9
1551766413,7
1551766473,8
1551766533,6
1551766594,9
1551766654,5
1551766714,4
1551766774,5
1551766834,6
1551766895,5
1551766955,4
1551767015,6
1551767075,3
1551767136,4
1551767196,5
1551767256,4
1551767316,7
1551767376,7
1551767437,8
1551767497,5
1551767557,5
1551767617,5
1551767677,5
1551767738,8
1551767798,6
1551767858,5
1551767918,7
1551767978,5
1551768039,5
1551768099,5
1551768159,4
1551768219,7
1551768280,4
1551768340,7
1551768400,5
1551768460,8
1551768520,5
1551768581,5
1551768641,4
1551768701,5
1551768761,7
1551768822,7
1551768882,6
1551768942,6
1551769002,6
1551769062,5
1551769123,9
1551769183,5
1551769243,8
1551769303,9
1551769364,7
1551769424,9
1551769484,8
1551769544,8
1551769604,5
1551769665,9
1551769725,6
1551769785,9
1551769845,8
1551769906,7
1551769966,7
1551770026,8
1551770086,13
1551770146,10
1551770207,6
1551770267,9
1551770327,6
1551770387,8
1551770447,8
1551770508,8
1551770568,7
1551770628,8
1551770688,6
1551770749,6
1551770809,9
1551770869,8
1551770929,9
1551770989,8
1551771050,8
1551771110,9
1551771170,8
1551771230,11
1551771291,9
1551771351,10
1551771411,8
1551771471,11
1551771532,11
1551771592,10
1551771652,8
1551771712,9
1551771772,10
1551771833,10
1551771893,11
1551771953,11
1551772013,13
1551772074,14
1551772134,12
1551772194,12
1551772254,10
1551772315,13
1551772375,12
1551772435,12
1551772495,12
1551772555,11
1551772616,10
1551772676,11
1551772736,14
1551772796,15
1551772857,18
1551772917,16
1551772977,17
1551773037,21
1551773098,28
1551773158,23
1551773218,32
1551773278,30
1551773339,29
1551773399,28
1551773459,28
1551773519,30
1551773580,29
1551773640,29
1551773700,25
1551773761,25
1551773821,27
1551773881,27
1551773941,25
1551774002,26
1551774062,27
1551774122,25
1551774182,29
1551774243,26
1551774303,26
1551774363,29
1551774423,28
1551774484,29
1551774544,27
1551774604,29
1551774664,28
1551774725,30
1551774785,30
1551774845,28
1551774905,30
1551774966,34
1551775026,27
1551775086,30
1551775146,31
1551775207,28
1551775267,29
1551775327,29
1551775387,29
1551775448,28
1551775508,30
1551775568,30
1551775628,28
1551775689,33
1551775749,28
1551775809,30
1551775869,29
1551775930,27
1551775990,29
1551776050,29
1551776110,36
1551776171,30
1551776231,31
1551776291,28
1551776351,29
1551776412,30
1551776472,29
1551776532,27
1551776592,29
1551776653,28
1551776713,31
1551776773,26
1551776833,18
1551776894,17
1551776954,17
1551777014,18
1551777074,15
1551777135,14
1551777195,14
1551777255,11
1551777315,9
1551777376,6
1551777436,6
1551777496,5
1551777556,3
1551777617,3
1551777677,4
1551777737,4
1551777797,3
1551777857,4
1551777918,4
1551777978,1
1551778038,3
1551778098,1
1551778159,2
1551778219,2
1551778279,3
1551778339,2
1551778399,4
1551778460,5
1551778520,3
1551778580,1
1551778640,3
1551778700,4
1551778761,3
1551778821,3
1551778881,2
1551778941,2
1551779002,4
1551779062,3
1551779122,4
1551779182,3
1551779242,4
1551779303,4
1551779363,4
1551779423,2
1551779483,2
1551779543,3
1551779604,3
1551779664,2
1551779724,2
1551779784,2
1551779844,3
1551779905,3
1551779965,3
1551780025,4
1551780085,3
1551780146,3
1551780206,4
1551780266,2
1551780326,3
1551780386,2
1551780447,2
1551780507,3
1551780567,2
1551780627,4
1551780688,3
1551780748,5
1551780808,2
1551780868,4
1551780928,3
1551780989,2
1551781049,4
1551781109,2
1551781169,2
1551781229,2
1551781290,2
1551781350,3
1551781410,4
1551781470,4
1551781531,6
1551781591,5
1551781651,7
1551781711,3
1551781771,4
1551781832,3
1551781892,2
1551781952,2
1551782012,3
1551782072,2
1551782133,1
1551782193,1
1551782253,1
1551782313,1
1551782373,2
1551782434,2
1551782494,3
1551782554,2
1551782614,2
1551782674,2
1551782735,3
1551782795,2
1551782855,4
1551782915,3
1551782976,5
1551783036,6
1551783096,5
1551783156,7
1551783216,4
1551783277,4
1551783337,5
1551783397,7
1551783457,5
1551783518,6
1551783578,4
1551783638,7
1551783698,4
1551783758,8
1551783819,7
1551783879,7
1551783939,7
1551783999,5
1551784059,3
1551784120,5
1551784180,6
1551784240,4
1551784300,4
1551784360,6
1551784421,3
1551784481,6
1551784541,7
1551784601,4
1551784662,3
1551784722,2
1551784782,3
1551784842,4
1551784902,4
1551784963,5
1551785023,3
1551785083,3
1551785143,3
1551785203,3
1551785264,3
