Id,LogId,Time,Level,ShortWakes,SleepStage
2603,21611794328,3/17/19 4:48,wake,,wake
2603,21611794328,3/17/19 4:49,wake,,wake
2603,21611794328,3/17/19 4:49,wake,,wake
2603,21611794328,3/17/19 4:50,wake,,wake
2603,21611794328,3/17/19 4:50,wake,,wake
2603,21611794328,3/17/19 4:51,wake,,wake
2603,21611794328,3/17/19 4:51,wake,,wake
2603,21611794328,3/17/19 4:52,wake,,wake
2603,21611794328,3/17/19 4:52,wake,,wake
2603,21611794328,3/17/19 4:53,wake,,wake
2603,21611794328,3/17/19 4:53,wake,,wake
2603,21611794328,3/17/19 4:54,wake,,wake
2603,21611794328,3/17/19 4:54,wake,,wake
2603,21611794328,3/17/19 4:55,wake,,wake
2603,21611794328,3/17/19 4:55,wake,,wake
2603,21611794328,3/17/19 4:56,wake,,wake
2603,21611794328,3/17/19 4:56,wake,,wake
2603,21611794328,3/17/19 4:57,wake,,wake
2603,21611794328,3/17/19 4:57,wake,,wake
2603,21611794328,3/17/19 4:58,wake,,wake
2603,21611794328,3/17/19 4:58,wake,,wake
2603,21611794328,3/17/19 4:59,wake,,wake
2603,21611794328,3/17/19 4:59,wake,,wake
2603,21611794328,3/17/19 5:00,light,,light
2603,21611794328,3/17/19 5:00,light,,light
2603,21611794328,3/17/19 5:01,light,,light
2603,21611794328,3/17/19 5:01,light,,light
2603,21611794328,3/17/19 5:02,light,,light
2603,21611794328,3/17/19 5:02,light,,light
2603,21611794328,3/17/19 5:03,light,,light
2603,21611794328,3/17/19 5:03,light,,light
2603,21611794328,3/17/19 5:04,light,,light
2603,21611794328,3/17/19 5:04,light,,light
2603,21611794328,3/17/19 5:05,light,,light
2603,21611794328,3/17/19 5:05,light,,light
2603,21611794328,3/17/19 5:06,light,,light
2603,21611794328,3/17/19 5:06,light,,light
2603,21611794328,3/17/19 5:07,light,,light
2603,21611794328,3/17/19 5:07,light,,light
2603,21611794328,3/17/19 5:08,light,,light
2603,21611794328,3/17/19 5:08,light,,light
2603,21611794328,3/17/19 5:09,light,,light
2603,21611794328,3/17/19 5:09,light,,light
2603,21611794328,3/17/19 5:10,light,,light
2603,21611794328,3/17/19 5:10,light,,light
2603,21611794328,3/17/19 5:11,light,,light
2603,21611794328,3/17/19 5:11,light,,light
2603,21611794328,3/17/19 5:12,light,,light
2603,21611794328,3/17/19 5:12,light,,light
2603,21611794328,3/17/19 5:13,light,,light
2603,21611794328,3/17/19 5:13,light,,light
2603,21611794328,3/17/19 5:14,light,,light
2603,21611794328,3/17/19 5:14,light,,light
2603,21611794328,3/17/19 5:15,light,,light
2603,21611794328,3/17/19 5:15,light,,light
2603,21611794328,3/17/19 5:16,light,,light
2603,21611794328,3/17/19 5:16,light,wake,wake
2603,21611794328,3/17/19 5:17,light,wake,wake
2603,21611794328,3/17/19 5:17,light,wake,wake
2603,21611794328,3/17/19 5:18,light,,light
2603,21611794328,3/17/19 5:18,light,,light
2603,21611794328,3/17/19 5:19,light,,light
2603,21611794328,3/17/19 5:19,light,,light
2603,21611794328,3/17/19 5:20,light,,light
2603,21611794328,3/17/19 5:20,light,,light
2603,21611794328,3/17/19 5:21,light,,light
2603,21611794328,3/17/19 5:21,light,,light
2603,21611794328,3/17/19 5:22,light,,light
2603,21611794328,3/17/19 5:22,light,,light
2603,21611794328,3/17/19 5:23,light,,light
2603,21611794328,3/17/19 5:23,light,,light
2603,21611794328,3/17/19 5:24,light,,light
2603,21611794328,3/17/19 5:24,light,,light
2603,21611794328,3/17/19 5:25,light,,light
2603,21611794328,3/17/19 5:25,light,wake,wake
2603,21611794328,3/17/19 5:26,light,wake,wake
2603,21611794328,3/17/19 5:26,light,wake,wake
2603,21611794328,3/17/19 5:27,light,,light
2603,21611794328,3/17/19 5:27,light,,light
2603,21611794328,3/17/19 5:28,light,,light
2603,21611794328,3/17/19 5:28,light,,light
2603,21611794328,3/17/19 5:29,light,wake,wake
2603,21611794328,3/17/19 5:29,light,wake,wake
2603,21611794328,3/17/19 5:30,light,,light
2603,21611794328,3/17/19 5:30,light,,light
2603,21611794328,3/17/19 5:31,light,,light
2603,21611794328,3/17/19 5:31,light,,light
2603,21611794328,3/17/19 5:32,light,,light
2603,21611794328,3/17/19 5:32,light,,light
2603,21611794328,3/17/19 5:33,light,,light
2603,21611794328,3/17/19 5:33,light,,light
2603,21611794328,3/17/19 5:34,light,,light
2603,21611794328,3/17/19 5:34,light,,light
2603,21611794328,3/17/19 5:35,wake,,wake
2603,21611794328,3/17/19 5:35,wake,,wake
2603,21611794328,3/17/19 5:36,wake,,wake
2603,21611794328,3/17/19 5:36,wake,,wake
2603,21611794328,3/17/19 5:37,wake,,wake
2603,21611794328,3/17/19 5:37,wake,,wake
2603,21611794328,3/17/19 5:38,wake,,wake
2603,21611794328,3/17/19 5:38,wake,,wake
2603,21611794328,3/17/19 5:39,wake,,wake
2603,21611794328,3/17/19 5:39,wake,,wake
2603,21611794328,3/17/19 5:40,light,,light
2603,21611794328,3/17/19 5:40,light,,light
2603,21611794328,3/17/19 5:41,light,,light
2603,21611794328,3/17/19 5:41,light,,light
2603,21611794328,3/17/19 5:42,light,,light
2603,21611794328,3/17/19 5:42,light,,light
2603,21611794328,3/17/19 5:43,wake,,wake
2603,21611794328,3/17/19 5:43,wake,,wake
2603,21611794328,3/17/19 5:44,wake,,wake
2603,21611794328,3/17/19 5:44,wake,,wake
2603,21611794328,3/17/19 5:45,wake,,wake
2603,21611794328,3/17/19 5:45,wake,,wake
2603,21611794328,3/17/19 5:46,wake,,wake
2603,21611794328,3/17/19 5:46,wake,,wake
2603,21611794328,3/17/19 5:47,wake,,wake
2603,21611794328,3/17/19 5:47,wake,,wake
2603,21611794328,3/17/19 5:48,wake,,wake
2603,21611794328,3/17/19 5:48,wake,,wake
2603,21611794328,3/17/19 5:49,wake,,wake
2603,21611794328,3/17/19 5:49,wake,,wake
2603,21611794328,3/17/19 5:50,light,,light
2603,21611794328,3/17/19 5:50,light,,light
2603,21611794328,3/17/19 5:51,light,,light
2603,21611794328,3/17/19 5:51,light,,light
2603,21611794328,3/17/19 5:52,light,,light
2603,21611794328,3/17/19 5:52,light,,light
2603,21611794328,3/17/19 5:53,light,,light
2603,21611794328,3/17/19 5:53,light,,light
2603,21611794328,3/17/19 5:54,light,,light
2603,21611794328,3/17/19 5:54,light,,light
2603,21611794328,3/17/19 5:55,light,,light
2603,21611794328,3/17/19 5:55,wake,,wake
2603,21611794328,3/17/19 5:56,wake,,wake
2603,21611794328,3/17/19 5:56,wake,,wake
2603,21611794328,3/17/19 5:57,wake,,wake
2603,21611794328,3/17/19 5:57,wake,,wake
2603,21611794328,3/17/19 5:58,wake,,wake
2603,21611794328,3/17/19 5:58,wake,,wake
2603,21611794328,3/17/19 5:59,wake,,wake
2603,21611794328,3/17/19 5:59,light,,light
2603,21611794328,3/17/19 6:00,light,,light
2603,21611794328,3/17/19 6:00,light,,light
2603,21611794328,3/17/19 6:01,light,,light
2603,21611794328,3/17/19 6:01,light,,light
2603,21611794328,3/17/19 6:02,light,,light
2603,21611794328,3/17/19 6:02,light,,light
2603,21611794328,3/17/19 6:03,light,,light
2603,21611794328,3/17/19 6:03,light,,light
2603,21611794328,3/17/19 6:04,light,,light
2603,21611794328,3/17/19 6:04,light,wake,wake
2603,21611794328,3/17/19 6:05,light,wake,wake
2603,21611794328,3/17/19 6:05,light,,light
2603,21611794328,3/17/19 6:06,light,,light
2603,21611794328,3/17/19 6:06,light,,light
2603,21611794328,3/17/19 6:07,light,,light
2603,21611794328,3/17/19 6:07,light,,light
2603,21611794328,3/17/19 6:08,light,,light
2603,21611794328,3/17/19 6:08,light,,light
2603,21611794328,3/17/19 6:09,light,,light
2603,21611794328,3/17/19 6:09,light,,light
2603,21611794328,3/17/19 6:10,light,wake,wake
2603,21611794328,3/17/19 6:10,light,,light
2603,21611794328,3/17/19 6:11,light,,light
2603,21611794328,3/17/19 6:11,light,,light
2603,21611794328,3/17/19 6:12,light,,light
2603,21611794328,3/17/19 6:12,light,,light
2603,21611794328,3/17/19 6:13,light,,light
2603,21611794328,3/17/19 6:13,light,,light
2603,21611794328,3/17/19 6:14,light,,light
2603,21611794328,3/17/19 6:14,light,,light
2603,21611794328,3/17/19 6:15,light,,light
2603,21611794328,3/17/19 6:15,light,,light
2603,21611794328,3/17/19 6:16,light,,light
2603,21611794328,3/17/19 6:16,light,,light
2603,21611794328,3/17/19 6:17,light,,light
2603,21611794328,3/17/19 6:17,light,,light
2603,21611794328,3/17/19 6:18,light,,light
2603,21611794328,3/17/19 6:18,light,,light
2603,21611794328,3/17/19 6:19,light,,light
2603,21611794328,3/17/19 6:19,light,,light
2603,21611794328,3/17/19 6:20,light,,light
2603,21611794328,3/17/19 6:20,light,,light
2603,21611794328,3/17/19 6:21,light,,light
2603,21611794328,3/17/19 6:21,light,,light
2603,21611794328,3/17/19 6:22,light,,light
2603,21611794328,3/17/19 6:22,light,,light
2603,21611794328,3/17/19 6:23,light,,light
2603,21611794328,3/17/19 6:23,light,,light
2603,21611794328,3/17/19 6:24,light,,light
2603,21611794328,3/17/19 6:24,light,,light
2603,21611794328,3/17/19 6:25,light,,light
2603,21611794328,3/17/19 6:25,light,,light
2603,21611794328,3/17/19 6:26,light,,light
2603,21611794328,3/17/19 6:26,light,,light
2603,21611794328,3/17/19 6:27,light,,light
2603,21611794328,3/17/19 6:27,light,,light
2603,21611794328,3/17/19 6:28,light,,light
2603,21611794328,3/17/19 6:28,light,,light
2603,21611794328,3/17/19 6:29,light,,light
2603,21611794328,3/17/19 6:29,light,,light
2603,21611794328,3/17/19 6:30,light,,light
2603,21611794328,3/17/19 6:30,light,,light
2603,21611794328,3/17/19 6:31,light,,light
2603,21611794328,3/17/19 6:31,deep,,deep
2603,21611794328,3/17/19 6:32,deep,,deep
2603,21611794328,3/17/19 6:32,deep,,deep
2603,21611794328,3/17/19 6:33,deep,,deep
2603,21611794328,3/17/19 6:33,deep,,deep
2603,21611794328,3/17/19 6:34,deep,,deep
2603,21611794328,3/17/19 6:34,deep,,deep
2603,21611794328,3/17/19 6:35,deep,,deep
2603,21611794328,3/17/19 6:35,deep,,deep
2603,21611794328,3/17/19 6:36,deep,,deep
2603,21611794328,3/17/19 6:36,deep,,deep
2603,21611794328,3/17/19 6:37,deep,,deep
2603,21611794328,3/17/19 6:37,deep,,deep
2603,21611794328,3/17/19 6:38,deep,,deep
2603,21611794328,3/17/19 6:38,deep,,deep
2603,21611794328,3/17/19 6:39,deep,,deep
2603,21611794328,3/17/19 6:39,deep,,deep
2603,21611794328,3/17/19 6:40,deep,,deep
2603,21611794328,3/17/19 6:40,deep,,deep
2603,21611794328,3/17/19 6:41,deep,,deep
2603,21611794328,3/17/19 6:41,deep,,deep
2603,21611794328,3/17/19 6:42,deep,,deep
2603,21611794328,3/17/19 6:42,deep,,deep
2603,21611794328,3/17/19 6:43,deep,,deep
2603,21611794328,3/17/19 6:43,deep,,deep
2603,21611794328,3/17/19 6:44,deep,,deep
2603,21611794328,3/17/19 6:44,deep,,deep
2603,21611794328,3/17/19 6:45,deep,,deep
2603,21611794328,3/17/19 6:45,deep,,deep
2603,21611794328,3/17/19 6:46,deep,,deep
2603,21611794328,3/17/19 6:46,deep,,deep
2603,21611794328,3/17/19 6:47,deep,,deep
2603,21611794328,3/17/19 6:47,light,,light
2603,21611794328,3/17/19 6:48,light,,light
2603,21611794328,3/17/19 6:48,light,,light
2603,21611794328,3/17/19 6:49,light,,light
2603,21611794328,3/17/19 6:49,light,,light
2603,21611794328,3/17/19 6:50,light,,light
2603,21611794328,3/17/19 6:50,light,,light
2603,21611794328,3/17/19 6:51,light,,light
2603,21611794328,3/17/19 6:51,light,,light
2603,21611794328,3/17/19 6:52,light,,light
2603,21611794328,3/17/19 6:52,light,,light
2603,21611794328,3/17/19 6:53,light,,light
2603,21611794328,3/17/19 6:53,light,,light
2603,21611794328,3/17/19 6:54,light,,light
2603,21611794328,3/17/19 6:54,light,,light
2603,21611794328,3/17/19 6:55,light,,light
2603,21611794328,3/17/19 6:55,light,,light
2603,21611794328,3/17/19 6:56,light,,light
2603,21611794328,3/17/19 6:56,light,,light
2603,21611794328,3/17/19 6:57,light,,light
2603,21611794328,3/17/19 6:57,light,,light
2603,21611794328,3/17/19 6:58,light,,light
2603,21611794328,3/17/19 6:58,light,,light
2603,21611794328,3/17/19 6:59,light,,light
2603,21611794328,3/17/19 6:59,light,,light
2603,21611794328,3/17/19 7:00,light,,light
2603,21611794328,3/17/19 7:00,light,,light
2603,21611794328,3/17/19 7:01,light,,light
2603,21611794328,3/17/19 7:01,light,wake,wake
2603,21611794328,3/17/19 7:02,light,,light
2603,21611794328,3/17/19 7:02,light,,light
2603,21611794328,3/17/19 7:03,light,,light
2603,21611794328,3/17/19 7:03,light,,light
2603,21611794328,3/17/19 7:04,light,,light
2603,21611794328,3/17/19 7:04,light,,light
2603,21611794328,3/17/19 7:05,light,,light
2603,21611794328,3/17/19 7:05,light,,light
2603,21611794328,3/17/19 7:06,light,wake,wake
2603,21611794328,3/17/19 7:06,light,wake,wake
2603,21611794328,3/17/19 7:07,light,,light
2603,21611794328,3/17/19 7:07,light,,light
2603,21611794328,3/17/19 7:08,light,,light
2603,21611794328,3/17/19 7:08,rem,,rem
2603,21611794328,3/17/19 7:09,rem,,rem
2603,21611794328,3/17/19 7:09,rem,,rem
2603,21611794328,3/17/19 7:10,rem,,rem
2603,21611794328,3/17/19 7:10,rem,,rem
2603,21611794328,3/17/19 7:11,rem,,rem
2603,21611794328,3/17/19 7:11,rem,,rem
2603,21611794328,3/17/19 7:12,rem,,rem
2603,21611794328,3/17/19 7:12,rem,,rem
2603,21611794328,3/17/19 7:13,rem,,rem
2603,21611794328,3/17/19 7:13,rem,,rem
2603,21611794328,3/17/19 7:14,rem,,rem
2603,21611794328,3/17/19 7:14,rem,,rem
2603,21611794328,3/17/19 7:15,rem,,rem
2603,21611794328,3/17/19 7:15,rem,wake,wake
2603,21611794328,3/17/19 7:16,rem,,rem
2603,21611794328,3/17/19 7:16,rem,,rem
2603,21611794328,3/17/19 7:17,rem,,rem
2603,21611794328,3/17/19 7:17,rem,,rem
2603,21611794328,3/17/19 7:18,rem,,rem
2603,21611794328,3/17/19 7:18,rem,,rem
2603,21611794328,3/17/19 7:19,rem,,rem
2603,21611794328,3/17/19 7:19,rem,,rem
2603,21611794328,3/17/19 7:20,rem,,rem
2603,21611794328,3/17/19 7:20,rem,,rem
2603,21611794328,3/17/19 7:21,rem,,rem
2603,21611794328,3/17/19 7:21,rem,,rem
2603,21611794328,3/17/19 7:22,rem,,rem
2603,21611794328,3/17/19 7:22,rem,,rem
2603,21611794328,3/17/19 7:23,rem,,rem
2603,21611794328,3/17/19 7:23,rem,,rem
2603,21611794328,3/17/19 7:24,rem,,rem
2603,21611794328,3/17/19 7:24,rem,,rem
2603,21611794328,3/17/19 7:25,rem,,rem
2603,21611794328,3/17/19 7:25,rem,,rem
2603,21611794328,3/17/19 7:26,rem,,rem
2603,21611794328,3/17/19 7:26,rem,,rem
2603,21611794328,3/17/19 7:27,rem,,rem
2603,21611794328,3/17/19 7:27,rem,,rem
2603,21611794328,3/17/19 7:28,rem,,rem
2603,21611794328,3/17/19 7:28,rem,,rem
2603,21611794328,3/17/19 7:29,rem,,rem
2603,21611794328,3/17/19 7:29,rem,,rem
2603,21611794328,3/17/19 7:30,rem,,rem
2603,21611794328,3/17/19 7:30,rem,,rem
2603,21611794328,3/17/19 7:31,rem,,rem
2603,21611794328,3/17/19 7:31,rem,,rem
2603,21611794328,3/17/19 7:32,rem,,rem
2603,21611794328,3/17/19 7:32,rem,,rem
2603,21611794328,3/17/19 7:33,rem,,rem
2603,21611794328,3/17/19 7:33,rem,,rem
2603,21611794328,3/17/19 7:34,rem,,rem
2603,21611794328,3/17/19 7:34,rem,,rem
2603,21611794328,3/17/19 7:35,rem,,rem
2603,21611794328,3/17/19 7:35,rem,,rem
2603,21611794328,3/17/19 7:36,rem,,rem
2603,21611794328,3/17/19 7:36,rem,,rem
